transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type,counterparty_raw
TXN-20250618-0045,2025-06-18 20:37:06,37.75,cash,M01,standard,SEC ELECTRICITY BILL 41220
TXN-20250618-0046,2025-06-18 20:42:57,112.08,mada,M08,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250618-0047,2025-06-18 20:45:15,52.68,mada,M05,heavy_duty,STC INVOICE 88120
TXN-20250618-0048,2025-06-18 20:47:15,15.61,mada,M04,quick_wash,SPARE PARTS TRADING 902
TXN-20250618-0049,2025-06-18 20:47:49,24.57,mada,M07,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250618-0050,2025-06-18 21:22:57,39.55,credit,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250618-0051,2025-06-18 21:37:07,47.23,mada,M03,heavy_duty,STC INVOICE 88120
TXN-20250618-0052,2025-06-18 21:51:06,33.47,mada,M06,standard,SPARE PARTS TRADING 902
TXN-20250618-0053,2025-06-18 22:16:34,37.95,cash,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250618-0054,2025-06-18 22:36:31,24.18,mada,M08,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250618-0055,2025-06-18 23:42:41,19.46,cash,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250619-0001,2025-06-19 00:38:31,35.73,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0002,2025-06-19 06:37:12,29.44,mada,M07,standard,شركة المنظفات الوطنية
TXN-20250619-0003,2025-06-19 06:50:08,37.03,mada,M06,standard,STC INVOICE 88120
TXN-20250619-0004,2025-06-19 07:17:58,16.49,mada,M06,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0005,2025-06-19 07:33:20,53.19,mada,M04,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250619-0006,2025-06-19 07:34:20,38.77,mada,M07,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0007,2025-06-19 08:11:21,33.1,mada,M07,standard,
TXN-20250619-0008,2025-06-19 08:46:14,64.21,mada,M06,heavy_duty,STC INVOICE 88120
TXN-20250619-0009,2025-06-19 09:03:13,24.98,mada,M06,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0010,2025-06-19 09:13:31,60.73,mada,M01,heavy_duty,STC INVOICE 88120
TXN-20250619-0011,2025-06-19 09:33:13,19.48,cash,M08,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250619-0012,2025-06-19 09:34:25,16.63,cash,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0013,2025-06-19 09:40:26,59.22,mada,M04,dry_clean,STC INVOICE 88120
TXN-20250619-0014,2025-06-19 10:09:27,51.06,mada,M04,heavy_duty,شركة المنظفات الوطنية
TXN-20250619-0015,2025-06-19 10:22:21,104.65,mada,M01,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0016,2025-06-19 10:25:40,104.28,mada,M08,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250619-0017,2025-06-19 10:25:52,40.85,cash,M04,heavy_duty,GAZT ZATCA VAT PAYMENT
TXN-20250619-0018,2025-06-19 10:29:09,19.46,mada,M01,quick_wash,STC INVOICE 88120
TXN-20250619-0019,2025-06-19 10:32:01,20.81,cash,M03,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0020,2025-06-19 10:40:26,60.04,mada,M07,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0021,2025-06-19 10:48:30,17.3,credit,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0022,2025-06-19 10:52:50,30.31,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250619-0023,2025-06-19 11:00:11,38.39,cash,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0024,2025-06-19 11:09:20,29.04,mada,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0025,2025-06-19 11:09:51,19.85,mada,M06,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0026,2025-06-19 11:10:15,28.18,credit,M02,standard,PACKAGING SUPPLIES CO 118
TXN-20250619-0027,2025-06-19 11:13:43,34.95,mada,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250619-0028,2025-06-19 11:29:10,28.79,credit,M02,standard,مؤسسة الإيجار العقارية
TXN-20250619-0029,2025-06-19 11:48:31,24.63,mada,M01,quick_wash,مؤسسة الإيجار العقارية
TXN-20250619-0030,2025-06-19 11:50:42,36.36,mada,M08,standard,POS PURCHASE 2214 AL MALAZ
TXN-20250619-0031,2025-06-19 12:11:44,19.66,mada,M01,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0032,2025-06-19 12:11:53,31.29,mada,M02,standard,شركة المنظفات الوطنية
TXN-20250619-0033,2025-06-19 12:13:22,28.01,mada,M02,standard,GAZT ZATCA VAT PAYMENT
TXN-20250619-0034,2025-06-19 12:17:20,52.22,mada,M06,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250619-0035,2025-06-19 12:41:55,20.71,mada,M02,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250619-0036,2025-06-19 12:46:17,20.34,cash,M01,quick_wash,
TXN-20250619-0037,2025-06-19 12:50:08,17.05,mada,M04,quick_wash,STC INVOICE 88120
TXN-20250619-0038,2025-06-19 12:51:09,39.11,cash,M07,standard,MADA PURCHASE HANGERS 55
TXN-20250619-0039,2025-06-19 12:57:54,35.98,credit,M01,standard,PACKAGING SUPPLIES CO 118
TXN-20250619-0040,2025-06-19 12:58:13,37.17,cash,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0041,2025-06-19 13:23:00,40.81,mada,M05,heavy_duty,شركة المنظفات الوطنية
TXN-20250619-0042,2025-06-19 13:29:36,52.38,mada,M08,heavy_duty,SPARE PARTS TRADING 902
TXN-20250619-0043,2025-06-19 13:30:48,38.05,mada,M04,standard,شركة المنظفات الوطنية
TXN-20250619-0044,2025-06-19 13:31:02,105.33,mada,M08,dry_clean,MADA PURCHASE HANGERS 55
TXN-20250619-0045,2025-06-19 13:35:44,63.28,cash,M03,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0046,2025-06-19 13:39:05,26.85,credit,M07,standard,
TXN-20250619-0047,2025-06-19 13:44:51,31.87,mada,M03,standard,
TXN-20250619-0048,2025-06-19 13:55:02,34.37,mada,M06,standard,مؤسسة الإيجار العقارية
TXN-20250619-0049,2025-06-19 13:57:50,105.02,mada,M01,dry_clean,مؤسسة الإيجار العقارية
TXN-20250619-0050,2025-06-19 14:15:27,44.7,mada,M03,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0051,2025-06-19 14:27:44,29.67,credit,M07,standard,شركة المنظفات الوطنية
TXN-20250619-0052,2025-06-19 14:36:09,35.5,cash,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250619-0053,2025-06-19 14:36:11,17.83,mada,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0054,2025-06-19 14:48:08,43.77,mada,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0055,2025-06-19 14:59:06,25.6,mada,M06,standard,SEC ELECTRICITY BILL 41220
TXN-20250619-0056,2025-06-19 15:00:40,34.7,mada,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250619-0057,2025-06-19 15:41:04,23.51,mada,M06,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250619-0058,2025-06-19 17:00:20,20.73,mada,M08,quick_wash,شركة المنظفات الوطنية
TXN-20250619-0059,2025-06-19 17:02:48,20.95,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0060,2025-06-19 17:07:26,21.98,mada,M03,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0061,2025-06-19 17:09:48,15.75,mada,M05,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250619-0062,2025-06-19 17:32:43,38.68,mada,M01,standard,
TXN-20250619-0063,2025-06-19 17:38:18,25.23,credit,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0064,2025-06-19 18:40:10,25.42,mada,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0065,2025-06-19 18:51:04,24.43,mada,M04,quick_wash,
TXN-20250619-0066,2025-06-19 18:51:27,30.52,cash,M03,standard,SEC ELECTRICITY BILL 41220
TXN-20250619-0067,2025-06-19 18:58:56,23.52,mada,M02,quick_wash,STC INVOICE 88120
TXN-20250619-0068,2025-06-19 18:59:06,115.51,cash,M03,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250619-0069,2025-06-19 19:04:52,60.87,cash,M06,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0070,2025-06-19 19:51:23,20.23,cash,M01,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250619-0071,2025-06-19 19:52:49,58.15,mada,M04,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250619-0072,2025-06-19 20:14:56,37.74,credit,M04,standard,NWC WATER AUTHORITY 6621
TXN-20250619-0073,2025-06-19 20:16:50,24.4,credit,M06,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250619-0074,2025-06-19 20:17:51,20.59,mada,M05,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250619-0075,2025-06-19 20:19:44,37.9,mada,M08,standard,SADAD BILL PAYMENT 5521099
TXN-20250619-0076,2025-06-19 20:37:46,20.27,cash,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250619-0077,2025-06-19 20:44:16,93.13,cash,M03,dry_clean,
TXN-20250619-0078,2025-06-19 20:56:29,28.33,mada,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250619-0079,2025-06-19 21:03:06,35.05,mada,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250619-0080,2025-06-19 21:03:28,15.23,mada,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250619-0081,2025-06-19 21:16:36,20.45,credit,M07,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250619-0082,2025-06-19 21:21:17,56.6,cash,M07,heavy_duty,STC INVOICE 88120
TXN-20250619-0083,2025-06-19 21:36:54,44.01,cash,M05,heavy_duty,STC INVOICE 88120
TXN-20250619-0084,2025-06-19 21:43:14,53.07,mada,M04,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250619-0085,2025-06-19 21:56:42,46.04,cash,M04,heavy_duty,
TXN-20250619-0086,2025-06-19 21:59:31,42.74,mada,M01,heavy_duty,STC INVOICE 88120
TXN-20250619-0087,2025-06-19 22:45:46,20.18,mada,M06,quick_wash,STC INVOICE 88120
TXN-20250619-0088,2025-06-19 22:56:13,103.81,credit,M03,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250619-0089,2025-06-19 23:08:41,34.54,credit,M08,standard,مؤسسة الإيجار العقارية
TXN-20250619-0090,2025-06-19 23:34:47,40.78,cash,M05,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250620-0001,2025-06-20 00:22:35,53.52,cash,M08,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0002,2025-06-20 00:57:14,63.69,credit,M08,dry_clean,
TXN-20250620-0003,2025-06-20 02:18:43,17.48,cash,M05,quick_wash,
TXN-20250620-0004,2025-06-20 02:27:57,50.95,mada,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0005,2025-06-20 06:53:52,25.77,cash,M08,standard,SEC ELECTRICITY BILL 41220
TXN-20250620-0006,2025-06-20 07:10:33,37.22,mada,M04,standard,
TXN-20250620-0007,2025-06-20 07:15:54,32.48,mada,M01,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0008,2025-06-20 07:30:21,42.21,mada,M02,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0009,2025-06-20 07:51:10,34.09,mada,M08,standard,SPARE PARTS TRADING 902
TXN-20250620-0010,2025-06-20 08:19:35,28.06,credit,M05,standard,SEC ELECTRICITY BILL 41220
TXN-20250620-0011,2025-06-20 08:30:27,39.78,mada,M03,standard,شركة المنظفات الوطنية
TXN-20250620-0012,2025-06-20 08:35:26,62.38,mada,M03,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0013,2025-06-20 08:38:05,29.96,cash,M01,standard,
TXN-20250620-0014,2025-06-20 08:38:37,78.18,cash,M03,dry_clean,شركة المنظفات الوطنية
TXN-20250620-0015,2025-06-20 08:42:53,35.9,cash,M04,standard,شركة المنظفات الوطنية
TXN-20250620-0016,2025-06-20 08:52:27,55.84,cash,M05,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0017,2025-06-20 08:53:29,74.14,credit,M03,dry_clean,SEC ELECTRICITY BILL 41220
TXN-20250620-0018,2025-06-20 08:59:23,44.34,mada,M02,heavy_duty,PACKAGING SUPPLIES CO 118
TXN-20250620-0019,2025-06-20 09:02:36,20.21,mada,M01,quick_wash,SEC ELECTRICITY BILL 41220
TXN-20250620-0020,2025-06-20 09:03:05,69.95,mada,M08,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0021,2025-06-20 09:03:48,67.84,mada,M08,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250620-0022,2025-06-20 09:12:24,30.79,credit,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0023,2025-06-20 09:15:20,22.57,cash,M04,quick_wash,شركة المنظفات الوطنية
TXN-20250620-0024,2025-06-20 09:16:39,23.34,mada,M01,quick_wash,
TXN-20250620-0025,2025-06-20 09:17:54,25.72,cash,M01,standard,SADAD BILL PAYMENT 5521099
TXN-20250620-0026,2025-06-20 09:23:31,33.2,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0027,2025-06-20 09:24:55,36.99,mada,M01,standard,شركة المنظفات الوطنية
TXN-20250620-0028,2025-06-20 09:29:43,90.27,mada,M06,dry_clean,
TXN-20250620-0029,2025-06-20 09:35:09,76.14,cash,M05,dry_clean,
TXN-20250620-0030,2025-06-20 09:51:05,31.52,mada,M05,standard,شركة المنظفات الوطنية
TXN-20250620-0031,2025-06-20 09:54:49,32.64,mada,M07,standard,NWC WATER AUTHORITY 6621
TXN-20250620-0032,2025-06-20 10:06:16,44.68,credit,M05,heavy_duty,SPARE PARTS TRADING 902
TXN-20250620-0033,2025-06-20 10:09:03,41.67,mada,M06,heavy_duty,
TXN-20250620-0034,2025-06-20 10:09:56,51.93,credit,M03,heavy_duty,NWC WATER AUTHORITY 6621
TXN-20250620-0035,2025-06-20 10:18:24,48.75,mada,M02,heavy_duty,
TXN-20250620-0036,2025-06-20 10:20:14,37.52,mada,M08,standard,PACKAGING SUPPLIES CO 118
TXN-20250620-0037,2025-06-20 10:25:24,49.97,cash,M06,heavy_duty,
TXN-20250620-0038,2025-06-20 10:25:46,47.77,cash,M07,heavy_duty,
TXN-20250620-0039,2025-06-20 10:50:37,42.38,credit,M05,heavy_duty,
TXN-20250620-0040,2025-06-20 11:13:05,75.51,cash,M07,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250620-0041,2025-06-20 11:23:00,56.43,mada,M03,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250620-0042,2025-06-20 11:47:34,79.67,credit,M06,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250620-0043,2025-06-20 11:57:46,54.33,cash,M03,heavy_duty,
TXN-20250620-0044,2025-06-20 12:06:31,38.61,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0045,2025-06-20 12:21:52,36.62,mada,M08,standard,SEC ELECTRICITY BILL 41220
TXN-20250620-0046,2025-06-20 12:26:11,22.38,mada,M06,quick_wash,شركة المنظفات الوطنية
TXN-20250620-0047,2025-06-20 12:33:25,26.89,credit,M04,standard,GAZT ZATCA VAT PAYMENT
TXN-20250620-0048,2025-06-20 12:46:54,25.45,mada,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0049,2025-06-20 12:55:44,30.93,mada,M01,standard,مؤسسة الإيجار العقارية
TXN-20250620-0050,2025-06-20 12:59:26,21.19,mada,M03,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0051,2025-06-20 13:07:56,54.71,mada,M07,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0052,2025-06-20 13:15:49,56.56,mada,M05,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0053,2025-06-20 13:19:35,38.32,credit,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0054,2025-06-20 13:35:24,97.92,mada,M05,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250620-0055,2025-06-20 13:46:46,35.74,cash,M03,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0056,2025-06-20 13:55:19,58.15,mada,M02,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0057,2025-06-20 14:03:07,46.07,mada,M08,heavy_duty,STC INVOICE 88120
TXN-20250620-0058,2025-06-20 14:32:30,37.53,credit,M08,standard,SEC ELECTRICITY BILL 41220
TXN-20250620-0059,2025-06-20 14:40:07,97.41,mada,M03,dry_clean,PACKAGING SUPPLIES CO 118
TXN-20250620-0060,2025-06-20 14:52:12,37.32,cash,M03,standard,PACKAGING SUPPLIES CO 118
TXN-20250620-0061,2025-06-20 14:54:36,36.06,mada,M01,standard,PACKAGING SUPPLIES CO 118
TXN-20250620-0062,2025-06-20 14:56:54,56.35,mada,M04,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0063,2025-06-20 15:35:15,26.08,cash,M02,standard,SPARE PARTS TRADING 902
TXN-20250620-0064,2025-06-20 15:58:35,19.16,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0065,2025-06-20 15:59:50,15.29,cash,M04,quick_wash,PACKAGING SUPPLIES CO 118
TXN-20250620-0066,2025-06-20 16:02:40,15.62,mada,M08,quick_wash,STC INVOICE 88120
TXN-20250620-0067,2025-06-20 16:32:46,36.36,cash,M02,standard,SEC ELECTRICITY BILL 41220
TXN-20250620-0068,2025-06-20 16:37:33,19.03,credit,M01,quick_wash,
TXN-20250620-0069,2025-06-20 17:30:02,16.53,credit,M03,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250620-0070,2025-06-20 17:45:58,39.06,mada,M04,standard,مؤسسة الإيجار العقارية
TXN-20250620-0071,2025-06-20 17:51:29,19.25,mada,M07,quick_wash,
TXN-20250620-0072,2025-06-20 17:52:34,25.67,mada,M04,standard,
TXN-20250620-0073,2025-06-20 18:00:01,16.23,credit,M08,quick_wash,مؤسسة الإيجار العقارية
TXN-20250620-0074,2025-06-20 18:00:33,25.1,credit,M05,standard,STC INVOICE 88120
TXN-20250620-0075,2025-06-20 18:03:16,15.36,credit,M08,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0076,2025-06-20 18:05:41,16.53,mada,M08,quick_wash,STC INVOICE 88120
TXN-20250620-0077,2025-06-20 18:07:22,36.39,mada,M04,standard,GAZT ZATCA VAT PAYMENT
TXN-20250620-0078,2025-06-20 18:07:55,23.61,mada,M07,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250620-0079,2025-06-20 18:08:46,36.06,cash,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0080,2025-06-20 18:19:12,35.15,mada,M06,standard,MADA PURCHASE HANGERS 55
TXN-20250620-0081,2025-06-20 18:28:03,28.18,mada,M07,standard,SADAD BILL PAYMENT 5521099
TXN-20250620-0082,2025-06-20 18:29:02,20.48,mada,M01,quick_wash,شركة المنظفات الوطنية
TXN-20250620-0083,2025-06-20 18:32:39,30.72,cash,M04,standard,SPARE PARTS TRADING 902
TXN-20250620-0084,2025-06-20 18:33:12,37.63,credit,M05,standard,SADAD BILL PAYMENT 5521099
TXN-20250620-0085,2025-06-20 18:43:30,43.97,mada,M07,heavy_duty,MADA PURCHASE HANGERS 55
TXN-20250620-0086,2025-06-20 18:44:07,35.57,cash,M06,standard,
TXN-20250620-0087,2025-06-20 19:04:12,59.19,cash,M01,heavy_duty,POS PURCHASE 2214 AL MALAZ
TXN-20250620-0088,2025-06-20 19:33:56,37.95,credit,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0089,2025-06-20 19:53:41,51.41,mada,M01,dry_clean,
TXN-20250620-0090,2025-06-20 19:56:45,18.83,mada,M03,quick_wash,
TXN-20250620-0091,2025-06-20 19:59:23,51.37,mada,M04,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250620-0092,2025-06-20 20:01:13,31.15,mada,M01,standard,مؤسسة الإيجار العقارية
TXN-20250620-0093,2025-06-20 20:34:57,49.4,mada,M06,heavy_duty,شركة المنظفات الوطنية
TXN-20250620-0094,2025-06-20 20:40:57,82.88,mada,M06,dry_clean,مؤسسة الإيجار العقارية
TXN-20250620-0095,2025-06-20 20:41:09,21.62,mada,M02,quick_wash,SPARE PARTS TRADING 902
TXN-20250620-0096,2025-06-20 21:00:39,15.68,mada,M05,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0097,2025-06-20 21:16:05,49.27,mada,M04,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0098,2025-06-20 21:16:37,30.52,mada,M05,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0099,2025-06-20 21:26:57,79.21,mada,M04,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0100,2025-06-20 21:30:11,27.24,cash,M04,standard,شركة المنظفات الوطنية
TXN-20250620-0101,2025-06-20 21:42:07,39.29,mada,M04,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250620-0102,2025-06-20 21:46:04,24.06,mada,M01,quick_wash,
TXN-20250620-0103,2025-06-20 22:04:28,96.41,credit,M06,dry_clean,SADAD BILL PAYMENT 5521099
TXN-20250620-0104,2025-06-20 22:20:11,18.32,mada,M01,quick_wash,STC INVOICE 88120
TXN-20250620-0105,2025-06-20 22:22:13,61.59,mada,M01,dry_clean,شركة المنظفات الوطنية
TXN-20250620-0106,2025-06-20 22:44:25,35.41,credit,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250620-0107,2025-06-20 23:16:56,15.87,mada,M03,quick_wash,شركة المنظفات الوطنية
TXN-20250621-0001,2025-06-21 01:47:54,54.8,mada,M06,heavy_duty,SPARE PARTS TRADING 902
TXN-20250621-0002,2025-06-21 07:20:47,30.61,mada,M01,standard,شركة المنظفات الوطنية
TXN-20250621-0003,2025-06-21 07:26:58,21.24,mada,M06,quick_wash,GAZT ZATCA VAT PAYMENT
TXN-20250621-0004,2025-06-21 08:15:32,39.77,credit,M03,standard,STC INVOICE 88120
TXN-20250621-0005,2025-06-21 08:42:24,19.65,mada,M06,quick_wash,مؤسسة الإيجار العقارية
TXN-20250621-0006,2025-06-21 08:57:58,95.68,mada,M01,dry_clean,MADA PURCHASE HANGERS 55
TXN-20250621-0007,2025-06-21 08:59:15,105.64,mada,M03,dry_clean,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0008,2025-06-21 09:13:20,20.8,mada,M02,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0009,2025-06-21 10:07:04,31.02,cash,M08,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0010,2025-06-21 10:29:02,30.35,mada,M03,standard,NWC WATER AUTHORITY 6621
TXN-20250621-0011,2025-06-21 10:48:25,33.7,cash,M08,standard,شركة المنظفات الوطنية
TXN-20250621-0012,2025-06-21 11:12:59,36.45,credit,M02,standard,مؤسسة الإيجار العقارية
TXN-20250621-0013,2025-06-21 11:49:45,62.24,mada,M01,heavy_duty,STC INVOICE 88120
TXN-20250621-0014,2025-06-21 11:50:41,37.84,cash,M04,standard,
TXN-20250621-0015,2025-06-21 11:51:56,24.53,credit,M02,quick_wash,SADAD BILL PAYMENT 5521099
TXN-20250621-0016,2025-06-21 12:00:50,59.53,mada,M04,heavy_duty,شركة المنظفات الوطنية
TXN-20250621-0017,2025-06-21 12:04:39,31.09,mada,M03,standard,NWC WATER AUTHORITY 6621
TXN-20250621-0018,2025-06-21 12:29:52,58.01,mada,M04,dry_clean,شركة المنظفات الوطنية
TXN-20250621-0019,2025-06-21 12:34:27,38.15,credit,M02,standard,NWC WATER AUTHORITY 6621
TXN-20250621-0020,2025-06-21 12:38:10,65.15,credit,M01,dry_clean,مؤسسة الإيجار العقارية
TXN-20250621-0021,2025-06-21 12:39:35,30.79,mada,M03,standard,
TXN-20250621-0022,2025-06-21 12:54:32,40.26,mada,M03,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250621-0023,2025-06-21 13:01:30,15.49,mada,M07,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250621-0024,2025-06-21 13:27:02,27.26,credit,M08,standard,شركة المنظفات الوطنية
TXN-20250621-0025,2025-06-21 13:50:25,39.31,mada,M06,standard,SADAD BILL PAYMENT 5521099
TXN-20250621-0026,2025-06-21 13:58:36,42.25,mada,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0027,2025-06-21 14:37:00,80.87,credit,M04,dry_clean,NWC WATER AUTHORITY 6621
TXN-20250621-0028,2025-06-21 14:53:40,57.38,mada,M08,heavy_duty,مؤسسة الإيجار العقارية
TXN-20250621-0029,2025-06-21 14:57:40,31.25,cash,M02,standard,شركة المنظفات الوطنية
TXN-20250621-0030,2025-06-21 15:20:32,29.46,mada,M08,standard,NWC WATER AUTHORITY 6621
TXN-20250621-0031,2025-06-21 15:33:32,37.01,credit,M01,standard,شركة المنظفات الوطنية
TXN-20250621-0032,2025-06-21 15:55:56,20.48,cash,M03,quick_wash,مؤسسة الإيجار العقارية
TXN-20250621-0033,2025-06-21 16:04:45,42.16,mada,M01,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0034,2025-06-21 16:08:12,27.54,mada,M06,standard,مؤسسة الإيجار العقارية
TXN-20250621-0035,2025-06-21 17:00:44,36.57,credit,M05,standard,SADAD BILL PAYMENT 5521099
TXN-20250621-0036,2025-06-21 17:17:13,38.34,mada,M03,standard,شركة المنظفات الوطنية
TXN-20250621-0037,2025-06-21 17:38:03,34.99,mada,M08,standard,شركة المنظفات الوطنية
TXN-20250621-0038,2025-06-21 17:43:55,80.83,mada,M08,dry_clean,مؤسسة الإيجار العقارية
TXN-20250621-0039,2025-06-21 18:00:34,28.09,mada,M08,standard,STC INVOICE 88120
TXN-20250621-0040,2025-06-21 19:05:10,24.42,mada,M07,quick_wash,POS PURCHASE 2214 AL MALAZ
TXN-20250621-0041,2025-06-21 19:08:50,38.79,mada,M04,standard,PACKAGING SUPPLIES CO 118
TXN-20250621-0042,2025-06-21 19:21:48,36.99,cash,M02,standard,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0043,2025-06-21 19:31:09,23.53,mada,M05,quick_wash,NWC WATER AUTHORITY 6621
TXN-20250621-0044,2025-06-21 19:46:45,48.02,mada,M06,heavy_duty,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0045,2025-06-21 20:23:58,22.06,mada,M06,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0046,2025-06-21 20:24:09,40.32,mada,M05,heavy_duty,SEC ELECTRICITY BILL 41220
TXN-20250621-0047,2025-06-21 20:25:39,16.94,mada,M04,quick_wash,HENKEL DETERGENTS SUPPLY 3312
TXN-20250621-0048,2025-06-21 20:44:59,53.4,credit,M06,heavy_duty,SEC ELECTRICITY BILL 41220
