transaction_id,timestamp,amount_sar,payment_method,basket_size,category,counterparty_raw
MINI-20250627-0001,2025-06-27 00:21:06,53.32,cash,medium_basket,beverages,
MINI-20250627-0002,2025-06-27 00:33:45,296.93,cash,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0003,2025-06-27 00:34:08,38.4,mada,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250627-0004,2025-06-27 00:37:10,29.5,mada,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0005,2025-06-27 00:50:01,28.96,credit,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0006,2025-06-27 00:52:15,63.07,mada,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0007,2025-06-27 01:48:20,29.94,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250627-0008,2025-06-27 01:57:06,8.55,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0009,2025-06-27 05:46:22,22.77,cash,small_basket,personal_care,NADEC FOODS SUPPLY 2214
MINI-20250627-0010,2025-06-27 05:51:54,16.74,cash,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250627-0011,2025-06-27 06:41:14,41.48,credit,small_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250627-0012,2025-06-27 06:45:19,36.86,cash,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250627-0013,2025-06-27 07:08:04,321.06,mada,large_basket,beverages,STC INVOICE 66120
MINI-20250627-0014,2025-06-27 07:09:54,39.11,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0015,2025-06-27 07:17:19,441.37,cash,large_basket,snacks,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0016,2025-06-27 07:20:33,13.56,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0017,2025-06-27 07:24:15,132.08,mada,medium_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250627-0018,2025-06-27 07:24:45,11.6,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0019,2025-06-27 07:29:08,93.31,cash,medium_basket,groceries,STC INVOICE 66120
MINI-20250627-0020,2025-06-27 07:34:56,17.12,cash,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0021,2025-06-27 07:39:33,16.85,mada,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250627-0022,2025-06-27 07:39:50,8.23,cash,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0023,2025-06-27 07:41:23,32.73,mada,small_basket,snacks,
MINI-20250627-0024,2025-06-27 07:48:14,20.43,cash,small_basket,beverages,
MINI-20250627-0025,2025-06-27 07:51:34,154.25,cash,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0026,2025-06-27 07:56:47,18.32,cash,small_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250627-0027,2025-06-27 08:01:50,30.32,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0028,2025-06-27 08:06:12,431.01,cash,large_basket,household,شركة أغذية الطازج للتوزيع
MINI-20250627-0029,2025-06-27 08:16:33,90.27,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0030,2025-06-27 08:26:54,34.62,cash,small_basket,personal_care,STC INVOICE 66120
MINI-20250627-0031,2025-06-27 08:29:03,127.21,mada,medium_basket,household,
MINI-20250627-0032,2025-06-27 08:33:46,104.34,cash,medium_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250627-0033,2025-06-27 08:34:31,12.83,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250627-0034,2025-06-27 08:35:25,16.35,credit,small_basket,household,STC INVOICE 66120
MINI-20250627-0035,2025-06-27 08:43:37,440.62,credit,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0036,2025-06-27 08:45:06,231.57,mada,large_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0037,2025-06-27 08:52:48,93.47,mada,medium_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250627-0038,2025-06-27 08:53:09,27.15,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0039,2025-06-27 08:54:09,19.03,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0040,2025-06-27 08:54:36,37.06,cash,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250627-0041,2025-06-27 08:58:50,8.89,cash,small_basket,beverages,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0042,2025-06-27 08:59:18,444.29,mada,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0043,2025-06-27 09:01:49,43.23,mada,small_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250627-0044,2025-06-27 09:08:24,368.13,cash,large_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250627-0045,2025-06-27 09:13:13,47.12,cash,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0046,2025-06-27 09:13:24,299.61,cash,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0047,2025-06-27 09:15:32,146.92,mada,medium_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0048,2025-06-27 09:18:35,13.55,mada,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250627-0049,2025-06-27 09:33:02,307.78,cash,large_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250627-0050,2025-06-27 09:35:59,22.41,mada,small_basket,personal_care,STC INVOICE 66120
MINI-20250627-0051,2025-06-27 09:38:42,146.39,credit,medium_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250627-0052,2025-06-27 09:52:03,197.54,mada,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0053,2025-06-27 10:04:47,24.04,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0054,2025-06-27 10:10:58,34.63,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0055,2025-06-27 10:12:18,160.68,cash,medium_basket,groceries,SEC ELECTRICITY BILL 22190
MINI-20250627-0056,2025-06-27 10:22:38,83.71,mada,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0057,2025-06-27 10:24:34,19.93,mada,small_basket,beverages,STC INVOICE 66120
MINI-20250627-0058,2025-06-27 10:33:16,46.74,cash,medium_basket,beverages,STC INVOICE 66120
MINI-20250627-0059,2025-06-27 10:44:49,26.18,credit,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0060,2025-06-27 10:46:34,52.57,credit,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0061,2025-06-27 10:47:21,214.14,mada,large_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250627-0062,2025-06-27 10:50:50,41.18,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250627-0063,2025-06-27 10:56:00,27.03,credit,small_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250627-0064,2025-06-27 10:59:00,369.47,cash,large_basket,groceries,
MINI-20250627-0065,2025-06-27 10:59:57,263.78,cash,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0066,2025-06-27 11:07:20,13.5,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0067,2025-06-27 11:16:09,164.26,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0068,2025-06-27 11:35:26,13.01,mada,small_basket,groceries,
MINI-20250627-0069,2025-06-27 11:39:45,69.46,cash,medium_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250627-0070,2025-06-27 11:39:53,14.92,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0071,2025-06-27 11:41:26,179.84,mada,medium_basket,personal_care,GAZT ZATCA VAT PAYMENT
MINI-20250627-0072,2025-06-27 11:43:31,32.97,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0073,2025-06-27 11:49:28,22.68,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0074,2025-06-27 12:02:06,185.57,mada,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0075,2025-06-27 12:06:41,44.53,cash,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0076,2025-06-27 12:15:04,37.57,mada,small_basket,snacks,
MINI-20250627-0077,2025-06-27 12:15:35,68.09,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0078,2025-06-27 12:20:50,34.78,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0079,2025-06-27 12:21:10,19.87,cash,small_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250627-0080,2025-06-27 12:21:13,194.44,cash,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0081,2025-06-27 12:23:55,18.48,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0082,2025-06-27 12:31:25,44.75,mada,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0083,2025-06-27 12:33:46,99.07,mada,medium_basket,beverages,مؤسسة العقار للإيجار
MINI-20250627-0084,2025-06-27 12:37:00,28.19,cash,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0085,2025-06-27 12:37:17,25.04,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0086,2025-06-27 12:39:34,9.0,cash,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0087,2025-06-27 12:40:42,27.62,mada,small_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250627-0088,2025-06-27 12:41:43,135.75,cash,medium_basket,groceries,STC INVOICE 66120
MINI-20250627-0089,2025-06-27 12:49:21,23.37,cash,small_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0090,2025-06-27 12:51:39,16.31,cash,small_basket,personal_care,
MINI-20250627-0091,2025-06-27 12:53:36,59.49,cash,medium_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250627-0092,2025-06-27 13:07:05,137.24,cash,medium_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0093,2025-06-27 13:12:47,41.14,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0094,2025-06-27 13:19:59,11.4,cash,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0095,2025-06-27 13:33:19,135.07,cash,medium_basket,personal_care,ALMARAI DISTRIBUTION 8832
MINI-20250627-0096,2025-06-27 13:34:21,15.51,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250627-0097,2025-06-27 13:36:57,359.52,mada,large_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0098,2025-06-27 13:51:40,27.02,mada,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250627-0099,2025-06-27 13:53:05,29.77,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0100,2025-06-27 13:55:32,13.13,mada,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250627-0101,2025-06-27 13:58:03,174.27,mada,medium_basket,snacks,مؤسسة العقار للإيجار
MINI-20250627-0102,2025-06-27 13:59:33,372.68,cash,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0103,2025-06-27 14:07:37,285.76,cash,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0104,2025-06-27 14:18:23,38.21,mada,small_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0105,2025-06-27 14:24:57,412.76,mada,large_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0106,2025-06-27 14:39:52,428.12,mada,large_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250627-0107,2025-06-27 14:46:02,245.42,mada,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0108,2025-06-27 14:55:46,32.08,credit,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0109,2025-06-27 15:12:14,121.13,mada,medium_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250627-0110,2025-06-27 15:15:03,24.48,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0111,2025-06-27 15:15:18,139.31,cash,medium_basket,beverages,مؤسسة العقار للإيجار
MINI-20250627-0112,2025-06-27 15:23:48,162.93,credit,medium_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0113,2025-06-27 15:27:53,57.53,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250627-0114,2025-06-27 15:36:02,75.06,cash,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250627-0115,2025-06-27 15:39:08,78.83,mada,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0116,2025-06-27 15:43:47,43.84,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0117,2025-06-27 15:46:24,31.64,cash,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0118,2025-06-27 15:50:40,38.59,mada,small_basket,household,CLEANING SUPPLIES CO 902
MINI-20250627-0119,2025-06-27 15:58:19,19.25,cash,small_basket,beverages,
MINI-20250627-0120,2025-06-27 16:01:10,176.09,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0121,2025-06-27 16:02:52,96.84,mada,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0122,2025-06-27 16:08:10,42.73,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250627-0123,2025-06-27 16:14:20,14.97,credit,small_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0124,2025-06-27 16:20:10,162.34,cash,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0125,2025-06-27 16:43:14,25.66,cash,small_basket,personal_care,
MINI-20250627-0126,2025-06-27 16:45:00,28.11,cash,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0127,2025-06-27 16:54:54,23.47,cash,small_basket,groceries,STC INVOICE 66120
MINI-20250627-0128,2025-06-27 16:58:05,436.49,mada,large_basket,household,SADAD BILL PAYMENT 33120
MINI-20250627-0129,2025-06-27 16:59:24,382.76,cash,large_basket,beverages,مؤسسة العقار للإيجار
MINI-20250627-0130,2025-06-27 17:15:35,443.53,mada,large_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0131,2025-06-27 17:22:47,177.35,cash,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250627-0132,2025-06-27 17:33:07,39.17,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0133,2025-06-27 17:47:43,31.17,cash,small_basket,groceries,STC INVOICE 66120
MINI-20250627-0134,2025-06-27 17:51:31,43.73,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0135,2025-06-27 18:05:45,43.28,cash,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0136,2025-06-27 18:07:10,28.31,cash,small_basket,personal_care,
MINI-20250627-0137,2025-06-27 18:11:04,12.75,mada,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0138,2025-06-27 18:16:28,12.3,mada,small_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250627-0139,2025-06-27 18:26:47,130.92,credit,medium_basket,groceries,مؤسسة العقار للإيجار
MINI-20250627-0140,2025-06-27 18:29:55,143.82,mada,medium_basket,snacks,GAZT ZATCA VAT PAYMENT
MINI-20250627-0141,2025-06-27 18:34:31,69.64,cash,medium_basket,snacks,NADEC FOODS SUPPLY 2214
MINI-20250627-0142,2025-06-27 18:34:52,8.9,mada,small_basket,personal_care,مؤسسة العقار للإيجار
MINI-20250627-0143,2025-06-27 18:37:35,63.38,cash,medium_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250627-0144,2025-06-27 18:37:43,38.11,cash,small_basket,beverages,
MINI-20250627-0145,2025-06-27 18:38:19,196.14,cash,large_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0146,2025-06-27 18:41:13,105.07,mada,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0147,2025-06-27 18:42:14,8.37,cash,small_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250627-0148,2025-06-27 18:42:52,174.59,cash,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0149,2025-06-27 18:49:09,57.36,mada,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0150,2025-06-27 18:51:42,85.94,cash,medium_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250627-0151,2025-06-27 18:52:16,173.85,mada,medium_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0152,2025-06-27 18:53:25,40.84,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0153,2025-06-27 18:56:46,26.26,mada,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250627-0154,2025-06-27 19:02:14,28.3,cash,small_basket,personal_care,CLEANING SUPPLIES CO 902
MINI-20250627-0155,2025-06-27 19:08:04,138.64,cash,medium_basket,snacks,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0156,2025-06-27 19:08:58,125.44,mada,medium_basket,snacks,GAZT ZATCA VAT PAYMENT
MINI-20250627-0157,2025-06-27 19:12:21,29.82,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0158,2025-06-27 19:13:36,41.64,mada,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0159,2025-06-27 19:14:48,33.68,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250627-0160,2025-06-27 19:20:12,51.67,mada,medium_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250627-0161,2025-06-27 19:21:43,9.4,credit,small_basket,personal_care,SEC ELECTRICITY BILL 22190
MINI-20250627-0162,2025-06-27 19:22:37,169.36,cash,medium_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0163,2025-06-27 19:29:20,15.16,cash,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250627-0164,2025-06-27 19:30:50,145.62,mada,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0165,2025-06-27 19:30:57,35.48,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0166,2025-06-27 19:32:19,79.8,cash,medium_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250627-0167,2025-06-27 19:34:30,40.27,mada,small_basket,groceries,GAZT ZATCA VAT PAYMENT
MINI-20250627-0168,2025-06-27 19:39:53,8.35,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250627-0169,2025-06-27 19:42:54,37.14,cash,small_basket,personal_care,شركة أغذية الطازج للتوزيع
MINI-20250627-0170,2025-06-27 19:44:37,43.31,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0171,2025-06-27 19:44:43,37.85,mada,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250627-0172,2025-06-27 19:51:16,86.11,cash,medium_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0173,2025-06-27 19:52:43,34.88,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0174,2025-06-27 19:56:16,36.57,cash,small_basket,beverages,SADAD BILL PAYMENT 33120
MINI-20250627-0175,2025-06-27 19:56:21,12.15,mada,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0176,2025-06-27 19:57:09,34.79,mada,small_basket,household,ALMARAI DISTRIBUTION 8832
MINI-20250627-0177,2025-06-27 19:59:42,326.9,mada,large_basket,groceries,مؤسسة العقار للإيجار
MINI-20250627-0178,2025-06-27 19:59:46,85.47,mada,medium_basket,beverages,مؤسسة العقار للإيجار
MINI-20250627-0179,2025-06-27 20:01:28,22.3,mada,small_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0180,2025-06-27 20:11:25,141.14,mada,medium_basket,personal_care,SADAD BILL PAYMENT 33120
MINI-20250627-0181,2025-06-27 20:12:27,33.55,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0182,2025-06-27 20:13:04,43.48,cash,small_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0183,2025-06-27 20:22:16,10.26,mada,small_basket,groceries,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0184,2025-06-27 20:22:54,310.02,cash,large_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0185,2025-06-27 20:29:47,187.46,mada,large_basket,snacks,مؤسسة العقار للإيجار
MINI-20250627-0186,2025-06-27 20:30:26,441.71,cash,large_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0187,2025-06-27 20:43:21,25.47,mada,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0188,2025-06-27 20:43:30,174.89,cash,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250627-0189,2025-06-27 20:48:12,43.42,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0190,2025-06-27 20:48:29,146.18,credit,medium_basket,groceries,ALMARAI DISTRIBUTION 8832
MINI-20250627-0191,2025-06-27 20:50:47,162.53,cash,medium_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250627-0192,2025-06-27 20:56:18,29.33,credit,small_basket,groceries,CLEANING SUPPLIES CO 902
MINI-20250627-0193,2025-06-27 20:59:30,112.63,cash,medium_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0194,2025-06-27 21:06:37,47.02,mada,medium_basket,personal_care,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0195,2025-06-27 21:12:43,71.59,cash,medium_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0196,2025-06-27 21:14:41,157.65,mada,medium_basket,snacks,POS PURCHASE 8891 AL NASEEM
MINI-20250627-0197,2025-06-27 21:28:58,276.94,mada,large_basket,household,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0198,2025-06-27 21:50:21,43.7,mada,small_basket,snacks,
MINI-20250627-0199,2025-06-27 21:55:27,41.09,mada,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0200,2025-06-27 21:57:34,130.43,cash,medium_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250627-0201,2025-06-27 21:57:46,14.43,cash,small_basket,groceries,
MINI-20250627-0202,2025-06-27 22:01:42,130.81,cash,medium_basket,groceries,
MINI-20250627-0203,2025-06-27 22:03:09,17.39,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250627-0204,2025-06-27 22:10:32,243.03,cash,large_basket,personal_care,
MINI-20250627-0205,2025-06-27 22:34:18,21.42,cash,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0206,2025-06-27 22:49:15,22.46,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250627-0207,2025-06-27 22:52:17,90.51,cash,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250627-0208,2025-06-27 23:04:17,42.42,mada,small_basket,snacks,CLEANING SUPPLIES CO 902
MINI-20250627-0209,2025-06-27 23:23:13,20.7,cash,small_basket,beverages,CLEANING SUPPLIES CO 902
MINI-20250627-0210,2025-06-27 23:32:30,21.77,cash,small_basket,groceries,SADAD BILL PAYMENT 33120
MINI-20250627-0211,2025-06-27 23:53:50,352.78,cash,large_basket,beverages,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0001,2025-06-28 00:23:00,52.62,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0002,2025-06-28 00:41:28,28.15,credit,small_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0003,2025-06-28 05:47:05,331.68,mada,large_basket,beverages,
MINI-20250628-0004,2025-06-28 05:54:03,168.23,mada,medium_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250628-0005,2025-06-28 06:01:03,164.94,cash,medium_basket,household,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0006,2025-06-28 06:13:43,78.34,cash,medium_basket,beverages,SEC ELECTRICITY BILL 22190
MINI-20250628-0007,2025-06-28 06:22:17,35.58,credit,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0008,2025-06-28 06:49:10,16.86,cash,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250628-0009,2025-06-28 07:02:41,19.75,mada,small_basket,beverages,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0010,2025-06-28 07:09:52,160.29,mada,medium_basket,groceries,NADEC FOODS SUPPLY 2214
MINI-20250628-0011,2025-06-28 07:13:35,44.32,mada,small_basket,beverages,
MINI-20250628-0012,2025-06-28 07:25:18,90.01,mada,medium_basket,snacks,شركة أغذية الطازج للتوزيع
MINI-20250628-0013,2025-06-28 07:30:21,179.2,cash,medium_basket,snacks,SADAD BILL PAYMENT 33120
MINI-20250628-0014,2025-06-28 07:38:26,11.38,mada,small_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0015,2025-06-28 07:39:52,21.8,mada,small_basket,groceries,شركة أغذية الطازج للتوزيع
MINI-20250628-0016,2025-06-28 07:57:33,30.17,cash,small_basket,groceries,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0017,2025-06-28 08:01:06,320.99,credit,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0018,2025-06-28 08:03:23,127.54,mada,medium_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0019,2025-06-28 08:12:05,44.85,mada,small_basket,beverages,NADEC FOODS SUPPLY 2214
MINI-20250628-0020,2025-06-28 08:20:13,43.35,mada,small_basket,groceries,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0021,2025-06-28 08:22:01,116.76,mada,medium_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0022,2025-06-28 08:24:47,16.71,mada,small_basket,personal_care,PANDA RETAIL WHOLESALE 5521
MINI-20250628-0023,2025-06-28 08:40:02,24.94,mada,small_basket,snacks,ALMARAI DISTRIBUTION 8832
MINI-20250628-0024,2025-06-28 08:48:22,344.24,credit,large_basket,beverages,ALMARAI DISTRIBUTION 8832
MINI-20250628-0025,2025-06-28 08:49:27,131.23,mada,medium_basket,beverages,شركة أغذية الطازج للتوزيع
MINI-20250628-0026,2025-06-28 08:51:20,10.89,credit,small_basket,household,CLEANING SUPPLIES CO 902
MINI-20250628-0027,2025-06-28 08:52:17,20.7,cash,small_basket,household,SEC ELECTRICITY BILL 22190
MINI-20250628-0028,2025-06-28 08:54:54,22.62,mada,small_basket,snacks,
MINI-20250628-0029,2025-06-28 09:09:50,15.15,mada,small_basket,groceries,
MINI-20250628-0030,2025-06-28 09:17:40,39.26,cash,small_basket,groceries,
MINI-20250628-0031,2025-06-28 09:22:38,38.96,credit,small_basket,personal_care,COCA COLA BOTTLING RIYADH 771
MINI-20250628-0032,2025-06-28 09:30:27,25.26,cash,small_basket,household,NADEC FOODS SUPPLY 2214
MINI-20250628-0033,2025-06-28 09:32:14,42.36,cash,small_basket,groceries,مؤسسة العقار للإيجار
MINI-20250628-0034,2025-06-28 09:36:11,106.56,mada,medium_basket,groceries,CLEANING SUPPLIES CO 902
