transaction_id,timestamp,amount_sar,payment_method,item_category,staff_id,counterparty_raw
CAFE-20250605-0036,2025-06-05 11:13:39,18.25,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0037,2025-06-05 11:14:28,25.96,cash,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250605-0038,2025-06-05 11:33:54,26.08,mada,coffee_drinks,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250605-0039,2025-06-05 11:56:08,27.46,credit,specialty_drinks,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250605-0040,2025-06-05 12:03:23,62.2,mada,combo_meals,STF05,شركة المخابز الطازجة
CAFE-20250605-0041,2025-06-05 12:06:32,31.49,mada,specialty_drinks,STF01,شركة المخابز الطازجة
CAFE-20250605-0042,2025-06-05 12:06:51,38.85,mada,food_items,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0043,2025-06-05 12:20:23,12.39,credit,coffee_drinks,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0044,2025-06-05 12:20:55,64.48,credit,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250605-0045,2025-06-05 12:22:41,29.9,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0046,2025-06-05 12:23:17,19.55,cash,coffee_drinks,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0047,2025-06-05 12:23:26,21.84,cash,coffee_drinks,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250605-0048,2025-06-05 12:27:41,22.04,cash,coffee_drinks,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0049,2025-06-05 12:36:39,23.47,mada,coffee_drinks,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0050,2025-06-05 12:42:27,21.02,mada,coffee_drinks,STF03,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250605-0051,2025-06-05 12:58:03,67.8,mada,combo_meals,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250605-0052,2025-06-05 13:05:58,39.96,mada,food_items,STF01,AL OTHAIM PACKAGING 552
CAFE-20250605-0053,2025-06-05 13:10:53,15.43,cash,coffee_drinks,STF03,AL OTHAIM PACKAGING 552
CAFE-20250605-0054,2025-06-05 13:14:15,43.22,mada,specialty_drinks,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0055,2025-06-05 13:18:54,23.77,mada,coffee_drinks,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0056,2025-06-05 13:29:18,74.68,mada,combo_meals,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0057,2025-06-05 13:43:37,52.07,mada,combo_meals,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0058,2025-06-05 13:44:49,35.36,credit,food_items,STF03,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0059,2025-06-05 13:46:38,35.78,cash,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250605-0060,2025-06-05 13:47:56,65.41,cash,combo_meals,STF03,ALMARAI DAIRY POS 8837
CAFE-20250605-0061,2025-06-05 13:53:57,16.69,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250605-0062,2025-06-05 13:54:57,15.15,credit,coffee_drinks,STF01,شركة المخابز الطازجة
CAFE-20250605-0063,2025-06-05 13:57:20,21.71,mada,coffee_drinks,STF06,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0064,2025-06-05 14:01:19,34.77,mada,food_items,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0065,2025-06-05 14:09:55,19.72,mada,coffee_drinks,STF02,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0066,2025-06-05 14:23:58,48.38,mada,food_items,STF04,مؤسسة النخيل للعقار
CAFE-20250605-0067,2025-06-05 14:25:03,20.26,cash,food_items,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250605-0068,2025-06-05 14:25:47,63.76,mada,combo_meals,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0069,2025-06-05 14:27:36,27.91,mada,coffee_drinks,STF02,
CAFE-20250605-0070,2025-06-05 14:49:07,46.54,cash,food_items,STF03,شركة المخابز الطازجة
CAFE-20250605-0071,2025-06-05 14:50:02,40.83,cash,food_items,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250605-0072,2025-06-05 14:53:08,16.47,mada,coffee_drinks,STF02,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0073,2025-06-05 14:54:43,50.03,mada,food_items,STF02,TAMIMI MARKETS RIYADH 03421
CAFE-20250605-0074,2025-06-05 14:55:01,50.17,mada,combo_meals,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250605-0075,2025-06-05 14:57:12,40.47,mada,combo_meals,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0076,2025-06-05 15:26:41,25.37,mada,food_items,STF05,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250605-0077,2025-06-05 15:35:09,59.11,mada,combo_meals,STF03,AL OTHAIM PACKAGING 552
CAFE-20250605-0078,2025-06-05 15:36:47,40.14,mada,food_items,STF02,ALMARAI DAIRY POS 8837
CAFE-20250605-0079,2025-06-05 15:41:35,14.64,mada,coffee_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0080,2025-06-05 15:42:23,29.15,mada,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0081,2025-06-05 15:53:25,37.26,cash,food_items,STF06,مؤسسة النخيل للعقار
CAFE-20250605-0082,2025-06-05 15:57:40,55.5,mada,combo_meals,STF06,
CAFE-20250605-0083,2025-06-05 16:18:19,12.43,credit,coffee_drinks,STF04,GAZT ZATCA VAT PAYMENT
CAFE-20250605-0084,2025-06-05 16:19:54,39.32,cash,food_items,STF01,مؤسسة النخيل للعقار
CAFE-20250605-0085,2025-06-05 16:29:12,35.16,cash,food_items,STF05,ALMARAI DAIRY POS 8837
CAFE-20250605-0086,2025-06-05 16:35:08,15.16,mada,coffee_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0087,2025-06-05 16:56:46,22.16,mada,food_items,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250605-0088,2025-06-05 17:07:37,41.01,mada,combo_meals,STF01,ALMARAI DAIRY POS 8837
CAFE-20250605-0089,2025-06-05 17:09:00,48.4,mada,food_items,STF05,SEC ELECTRICITY BILL 22981
CAFE-20250605-0090,2025-06-05 17:11:25,12.98,mada,coffee_drinks,STF05,STC INVOICE 44710
CAFE-20250605-0091,2025-06-05 17:31:17,21.26,credit,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250605-0092,2025-06-05 17:34:14,23.41,mada,specialty_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0093,2025-06-05 17:36:15,14.1,cash,coffee_drinks,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250605-0094,2025-06-05 17:45:38,54.56,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0095,2025-06-05 17:45:47,31.37,cash,specialty_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250605-0096,2025-06-05 17:53:32,38.62,mada,specialty_drinks,STF01,
CAFE-20250605-0097,2025-06-05 17:57:18,73.08,cash,combo_meals,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0098,2025-06-05 17:59:00,54.27,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0099,2025-06-05 18:03:43,14.79,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250605-0100,2025-06-05 18:13:41,24.42,mada,coffee_drinks,STF02,AL OTHAIM PACKAGING 552
CAFE-20250605-0101,2025-06-05 18:27:52,43.86,credit,specialty_drinks,STF02,AL OTHAIM PACKAGING 552
CAFE-20250605-0102,2025-06-05 18:44:38,15.26,mada,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250605-0103,2025-06-05 18:47:27,24.14,mada,specialty_drinks,STF02,
CAFE-20250605-0104,2025-06-05 18:56:06,41.33,mada,combo_meals,STF06,شركة المخابز الطازجة
CAFE-20250605-0105,2025-06-05 19:03:25,18.39,mada,coffee_drinks,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250605-0106,2025-06-05 19:09:35,35.12,mada,specialty_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0107,2025-06-05 19:11:03,20.2,credit,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250605-0108,2025-06-05 19:35:33,63.11,credit,combo_meals,STF02,ALMARAI DAIRY POS 8837
CAFE-20250605-0109,2025-06-05 19:48:50,18.45,credit,coffee_drinks,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250605-0110,2025-06-05 20:16:17,64.34,cash,combo_meals,STF03,GAZT ZATCA VAT PAYMENT
CAFE-20250605-0111,2025-06-05 20:31:58,25.37,mada,coffee_drinks,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0001,2025-06-06 06:42:01,43.52,mada,specialty_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250606-0002,2025-06-06 06:50:07,23.76,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250606-0003,2025-06-06 07:12:24,21.89,mada,coffee_drinks,STF05,شركة المخابز الطازجة
CAFE-20250606-0004,2025-06-06 07:30:36,18.95,credit,coffee_drinks,STF02,STC INVOICE 44710
CAFE-20250606-0005,2025-06-06 07:32:33,44.15,mada,specialty_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0006,2025-06-06 07:44:08,18.06,mada,coffee_drinks,STF02,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0007,2025-06-06 07:44:38,29.93,mada,specialty_drinks,STF01,
CAFE-20250606-0008,2025-06-06 07:57:46,21.72,mada,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0009,2025-06-06 08:01:44,28.62,cash,specialty_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250606-0010,2025-06-06 08:02:14,39.33,mada,specialty_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0011,2025-06-06 08:28:39,43.22,mada,specialty_drinks,STF04,
CAFE-20250606-0012,2025-06-06 08:33:48,22.1,mada,specialty_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250606-0013,2025-06-06 08:37:19,18.74,mada,coffee_drinks,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250606-0014,2025-06-06 08:43:41,38.77,mada,food_items,STF05,
CAFE-20250606-0015,2025-06-06 08:45:18,26.89,credit,coffee_drinks,STF06,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0016,2025-06-06 09:02:37,43.41,mada,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0017,2025-06-06 09:03:34,38.82,credit,specialty_drinks,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250606-0018,2025-06-06 09:12:32,26.67,cash,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250606-0019,2025-06-06 09:19:55,26.4,mada,specialty_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0020,2025-06-06 09:26:43,71.36,mada,combo_meals,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0021,2025-06-06 09:31:26,22.33,credit,food_items,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0022,2025-06-06 09:50:32,14.44,credit,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0023,2025-06-06 09:55:34,13.48,credit,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0024,2025-06-06 10:32:16,52.68,cash,food_items,STF02,
CAFE-20250606-0025,2025-06-06 10:38:37,19.39,mada,coffee_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0026,2025-06-06 10:49:17,34.31,cash,food_items,STF03,
CAFE-20250606-0027,2025-06-06 11:00:45,23.22,mada,specialty_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250606-0028,2025-06-06 11:13:02,39.72,cash,food_items,STF02,ALMARAI DAIRY POS 8837
CAFE-20250606-0029,2025-06-06 11:13:04,13.35,mada,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0030,2025-06-06 11:46:21,19.45,mada,coffee_drinks,STF03,شركة المخابز الطازجة
CAFE-20250606-0031,2025-06-06 11:56:18,18.72,cash,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0032,2025-06-06 12:04:39,48.56,mada,food_items,STF04,
CAFE-20250606-0033,2025-06-06 12:05:39,46.32,mada,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250606-0034,2025-06-06 12:10:33,41.84,mada,specialty_drinks,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0035,2025-06-06 12:10:37,26.16,mada,coffee_drinks,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250606-0036,2025-06-06 12:13:33,72.2,mada,combo_meals,STF02,
CAFE-20250606-0037,2025-06-06 12:15:26,12.89,mada,coffee_drinks,STF03,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250606-0038,2025-06-06 12:15:29,19.31,cash,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0039,2025-06-06 12:19:15,45.44,mada,food_items,STF06,شركة المخابز الطازجة
CAFE-20250606-0040,2025-06-06 12:20:09,34.53,mada,food_items,STF01,SADAD BILL PAYMENT 8827162
CAFE-20250606-0041,2025-06-06 12:21:16,25.19,mada,specialty_drinks,STF03,AL OTHAIM PACKAGING 552
CAFE-20250606-0042,2025-06-06 12:21:50,32.67,mada,specialty_drinks,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250606-0043,2025-06-06 12:31:02,47.28,mada,combo_meals,STF06,
CAFE-20250606-0044,2025-06-06 12:37:46,27.17,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250606-0045,2025-06-06 12:49:23,40.87,mada,specialty_drinks,STF02,SEC ELECTRICITY BILL 22981
CAFE-20250606-0046,2025-06-06 12:56:35,15.1,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250606-0047,2025-06-06 12:57:15,20.18,mada,coffee_drinks,STF05,
CAFE-20250606-0048,2025-06-06 12:59:27,29.9,mada,food_items,STF05,SADAD BILL PAYMENT 8827162
CAFE-20250606-0049,2025-06-06 13:00:05,13.23,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0050,2025-06-06 13:00:09,59.87,mada,combo_meals,STF01,شركة المخابز الطازجة
CAFE-20250606-0051,2025-06-06 13:02:48,43.86,cash,specialty_drinks,STF06,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0052,2025-06-06 13:03:35,13.83,mada,coffee_drinks,STF01,ALMARAI DAIRY POS 8837
CAFE-20250606-0053,2025-06-06 13:07:41,36.13,cash,combo_meals,STF03,شركة المخابز الطازجة
CAFE-20250606-0054,2025-06-06 13:11:33,18.52,cash,coffee_drinks,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250606-0055,2025-06-06 13:15:31,50.19,mada,food_items,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0056,2025-06-06 13:19:50,37.38,cash,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0057,2025-06-06 13:20:57,72.01,mada,combo_meals,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250606-0058,2025-06-06 13:36:28,38.72,mada,food_items,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0059,2025-06-06 13:50:43,14.05,mada,coffee_drinks,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250606-0060,2025-06-06 13:53:46,38.8,mada,specialty_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0061,2025-06-06 13:55:51,69.77,mada,combo_meals,STF02,
CAFE-20250606-0062,2025-06-06 14:00:38,65.13,cash,combo_meals,STF02,
CAFE-20250606-0063,2025-06-06 14:02:39,26.4,mada,coffee_drinks,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250606-0064,2025-06-06 14:03:34,18.95,mada,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250606-0065,2025-06-06 14:16:19,15.26,cash,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0066,2025-06-06 14:17:56,31.75,mada,specialty_drinks,STF01,STC INVOICE 44710
CAFE-20250606-0067,2025-06-06 14:23:32,36.95,mada,food_items,STF04,ALMARAI DAIRY POS 8837
CAFE-20250606-0068,2025-06-06 14:24:13,64.24,cash,combo_meals,STF03,شركة المخابز الطازجة
CAFE-20250606-0069,2025-06-06 14:39:38,25.61,mada,coffee_drinks,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0070,2025-06-06 14:54:27,46.11,mada,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0071,2025-06-06 15:02:22,26.44,cash,coffee_drinks,STF01,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250606-0072,2025-06-06 15:10:00,35.96,mada,specialty_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250606-0073,2025-06-06 15:23:47,14.19,mada,coffee_drinks,STF03,ALMARAI DAIRY POS 8837
CAFE-20250606-0074,2025-06-06 15:40:29,43.75,cash,food_items,STF01,AL OTHAIM PACKAGING 552
CAFE-20250606-0075,2025-06-06 15:44:47,39.46,mada,specialty_drinks,STF06,
CAFE-20250606-0076,2025-06-06 16:00:32,26.34,cash,food_items,STF05,
CAFE-20250606-0077,2025-06-06 16:02:35,27.87,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0078,2025-06-06 16:24:17,14.34,mada,coffee_drinks,STF04,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250606-0079,2025-06-06 16:29:24,47.26,credit,food_items,STF06,STC INVOICE 44710
CAFE-20250606-0080,2025-06-06 16:30:01,12.88,mada,coffee_drinks,STF05,AL OTHAIM PACKAGING 552
CAFE-20250606-0081,2025-06-06 16:46:48,26.87,credit,specialty_drinks,STF04,مؤسسة النخيل للعقار
CAFE-20250606-0082,2025-06-06 16:54:48,41.04,cash,combo_meals,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0083,2025-06-06 16:55:55,39.36,cash,combo_meals,STF03,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0084,2025-06-06 17:02:49,42.44,credit,specialty_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250606-0085,2025-06-06 17:06:57,27.1,mada,coffee_drinks,STF01,STC INVOICE 44710
CAFE-20250606-0086,2025-06-06 17:20:55,41.18,mada,combo_meals,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0087,2025-06-06 17:36:07,23.79,mada,coffee_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0088,2025-06-06 17:36:29,15.4,credit,coffee_drinks,STF01,STC INVOICE 44710
CAFE-20250606-0089,2025-06-06 17:40:58,35.78,mada,combo_meals,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0090,2025-06-06 17:59:10,14.26,mada,coffee_drinks,STF04,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0091,2025-06-06 18:00:23,22.62,cash,coffee_drinks,STF05,SEC ELECTRICITY BILL 22981
CAFE-20250606-0092,2025-06-06 18:00:43,31.07,credit,specialty_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0093,2025-06-06 18:03:59,23.74,cash,food_items,STF02,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250606-0094,2025-06-06 18:08:39,27.8,mada,coffee_drinks,STF05,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0095,2025-06-06 18:09:17,50.03,mada,food_items,STF03,ALMARAI DAIRY POS 8837
CAFE-20250606-0096,2025-06-06 18:49:04,22.92,mada,coffee_drinks,STF06,ALMARAI DAIRY POS 8837
CAFE-20250606-0097,2025-06-06 18:50:52,39.78,mada,specialty_drinks,STF04,AL OTHAIM PACKAGING 552
CAFE-20250606-0098,2025-06-06 18:58:49,49.49,cash,combo_meals,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0099,2025-06-06 19:08:20,16.98,credit,coffee_drinks,STF06,STC INVOICE 44710
CAFE-20250606-0100,2025-06-06 19:25:34,19.36,mada,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
CAFE-20250606-0101,2025-06-06 19:27:41,23.22,mada,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250606-0102,2025-06-06 19:36:43,45.72,cash,food_items,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0103,2025-06-06 19:42:55,25.35,cash,coffee_drinks,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0104,2025-06-06 20:32:35,37.65,mada,food_items,STF06,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0105,2025-06-06 20:42:41,14.1,mada,coffee_drinks,STF05,
CAFE-20250606-0106,2025-06-06 21:44:24,33.5,mada,food_items,STF03,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250606-0107,2025-06-06 21:44:26,16.74,mada,coffee_drinks,STF06,مؤسسة النخيل للعقار
CAFE-20250606-0108,2025-06-06 22:08:27,26.61,credit,specialty_drinks,STF03,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250606-0109,2025-06-06 22:13:03,58.84,mada,combo_meals,STF01,AL OTHAIM PACKAGING 552
CAFE-20250606-0110,2025-06-06 22:22:47,21.06,mada,coffee_drinks,STF02,GAZT ZATCA VAT PAYMENT
CAFE-20250606-0111,2025-06-06 22:57:44,17.81,mada,coffee_drinks,STF03,SADAD BILL PAYMENT 8827162
CAFE-20250607-0001,2025-06-07 07:08:54,51.66,mada,food_items,STF06,MADA PURCHASE CLEANING SUPPLIES 771
CAFE-20250607-0002,2025-06-07 07:18:13,34.7,mada,food_items,STF02,مؤسسة النخيل للعقار
CAFE-20250607-0003,2025-06-07 07:19:10,22.43,mada,coffee_drinks,STF02,SEC ELECTRICITY BILL 22981
CAFE-20250607-0004,2025-06-07 07:22:25,19.71,mada,coffee_drinks,STF02,ALMARAI DAIRY POS 8837
CAFE-20250607-0005,2025-06-07 07:25:38,44.33,mada,specialty_drinks,STF06,STC INVOICE 44710
CAFE-20250607-0006,2025-06-07 07:35:42,35.63,cash,food_items,STF04,AL OTHAIM PACKAGING 552
CAFE-20250607-0007,2025-06-07 07:37:16,32.76,mada,specialty_drinks,STF04,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250607-0008,2025-06-07 07:37:21,54.75,mada,combo_meals,STF02,SADAD BILL PAYMENT 8827162
CAFE-20250607-0009,2025-06-07 07:39:55,15.94,mada,coffee_drinks,STF06,شركة المخابز الطازجة
CAFE-20250607-0010,2025-06-07 07:49:37,53.13,cash,food_items,STF03,STC INVOICE 44710
CAFE-20250607-0011,2025-06-07 07:58:27,18.68,mada,coffee_drinks,STF03,SEC ELECTRICITY BILL 22981
CAFE-20250607-0012,2025-06-07 08:01:32,39.5,cash,specialty_drinks,STF01,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250607-0013,2025-06-07 08:14:04,25.31,mada,coffee_drinks,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250607-0014,2025-06-07 08:14:26,18.15,mada,coffee_drinks,STF01,STC INVOICE 44710
CAFE-20250607-0015,2025-06-07 08:22:48,15.35,mada,coffee_drinks,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250607-0016,2025-06-07 08:24:42,62.43,cash,combo_meals,STF03,AL OTHAIM PACKAGING 552
CAFE-20250607-0017,2025-06-07 08:27:31,72.77,mada,combo_meals,STF05,POS PURCHASE 8271 AL OLAYA RIYADH
CAFE-20250607-0018,2025-06-07 08:45:35,37.3,mada,combo_meals,STF05,مؤسسة النخيل للعقار
CAFE-20250607-0019,2025-06-07 08:56:06,19.06,mada,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250607-0020,2025-06-07 08:56:17,21.86,mada,food_items,STF04,STC INVOICE 44710
CAFE-20250607-0021,2025-06-07 08:56:32,13.78,mada,coffee_drinks,STF05,TAMIMI MARKETS RIYADH 03421
CAFE-20250607-0022,2025-06-07 09:11:19,37.02,mada,specialty_drinks,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250607-0023,2025-06-07 09:11:28,23.61,mada,food_items,STF03,شركة المخابز الطازجة
CAFE-20250607-0024,2025-06-07 09:25:06,22.67,mada,coffee_drinks,STF02,
CAFE-20250607-0025,2025-06-07 09:36:09,31.91,credit,food_items,STF01,ALMARAI DAIRY POS 8837
CAFE-20250607-0026,2025-06-07 09:40:21,20.22,mada,coffee_drinks,STF02,شركة المخابز الطازجة
CAFE-20250607-0027,2025-06-07 09:46:09,40.84,mada,specialty_drinks,STF02,شركة المخابز الطازجة
CAFE-20250607-0028,2025-06-07 09:47:41,41.98,mada,combo_meals,STF01,SEC ELECTRICITY BILL 22981
CAFE-20250607-0029,2025-06-07 09:58:44,24.9,mada,coffee_drinks,STF04,شركة المخابز الطازجة
CAFE-20250607-0030,2025-06-07 10:04:20,23.58,credit,coffee_drinks,STF04,SADAD BILL PAYMENT 8827162
CAFE-20250607-0031,2025-06-07 10:36:41,38.15,mada,food_items,STF05,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250607-0032,2025-06-07 11:39:33,59.85,mada,combo_meals,STF06,مؤسسة النخيل للعقار
CAFE-20250607-0033,2025-06-07 11:43:29,22.61,mada,coffee_drinks,STF05,شركة المخابز الطازجة
CAFE-20250607-0034,2025-06-07 12:15:13,20.34,mada,coffee_drinks,STF05,ALMARAI DAIRY POS 8837
CAFE-20250607-0035,2025-06-07 12:23:29,72.28,mada,combo_meals,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250607-0036,2025-06-07 12:33:20,50.61,cash,food_items,STF06,شركة المخابز الطازجة
CAFE-20250607-0037,2025-06-07 12:33:29,44.81,credit,food_items,STF06,STC INVOICE 44710
CAFE-20250607-0038,2025-06-07 12:39:19,74.52,mada,combo_meals,STF02,SAUDI COFFEE WHOLESALE CO 4421
CAFE-20250607-0039,2025-06-07 12:47:50,21.54,mada,food_items,STF04,AL OTHAIM PACKAGING 552
CAFE-20250607-0040,2025-06-07 13:00:16,43.48,mada,combo_meals,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250607-0041,2025-06-07 13:01:06,26.0,mada,specialty_drinks,STF01,TAMIMI MARKETS RIYADH 03421
CAFE-20250607-0042,2025-06-07 13:11:21,14.41,mada,coffee_drinks,STF03,AL OTHAIM PACKAGING 552
CAFE-20250607-0043,2025-06-07 13:16:55,23.3,cash,coffee_drinks,STF05,
CAFE-20250607-0044,2025-06-07 13:18:28,13.65,mada,coffee_drinks,STF04,ALMARAI DAIRY POS 8837
CAFE-20250607-0045,2025-06-07 13:24:52,66.74,mada,combo_meals,STF02,مؤسسة النخيل للعقار
CAFE-20250607-0046,2025-06-07 13:35:43,16.96,cash,coffee_drinks,STF03,TAMIMI MARKETS RIYADH 03421
