transaction_id,timestamp,amount_sar,payment_method,machine_id,cycle_type
TXN-20250616-0030,2025-06-16 14:08:37,63.63,credit,M07,heavy_duty
TXN-20250616-0031,2025-06-16 14:15:09,23.53,mada,M06,quick_wash
TXN-20250616-0032,2025-06-16 14:29:45,23.21,mada,M03,quick_wash
TXN-20250616-0033,2025-06-16 14:30:50,58.86,mada,M08,dry_clean
TXN-20250616-0034,2025-06-16 14:39:25,16.24,mada,M07,quick_wash
TXN-20250616-0035,2025-06-16 15:27:44,76.34,credit,M02,dry_clean
TXN-20250616-0036,2025-06-16 15:28:02,24.15,mada,M03,quick_wash
TXN-20250616-0037,2025-06-16 15:39:57,68.55,cash,M03,dry_clean
TXN-20250616-0038,2025-06-16 16:01:39,16.1,mada,M03,quick_wash
TXN-20250616-0039,2025-06-16 16:15:47,59.67,mada,M07,heavy_duty
TXN-20250616-0040,2025-06-16 16:25:17,20.88,cash,M05,quick_wash
TXN-20250616-0041,2025-06-16 17:10:54,53.49,mada,M02,heavy_duty
TXN-20250616-0042,2025-06-16 17:16:58,34.58,cash,M06,standard
TXN-20250616-0043,2025-06-16 17:20:57,37.03,mada,M08,standard
TXN-20250616-0044,2025-06-16 17:50:01,101.83,mada,M02,dry_clean
TXN-20250616-0045,2025-06-16 17:55:45,20.12,mada,M03,quick_wash
TXN-20250616-0046,2025-06-16 18:02:53,62.24,cash,M03,dry_clean
TXN-20250616-0047,2025-06-16 18:23:30,15.63,mada,M07,quick_wash
TXN-20250616-0048,2025-06-16 18:26:27,22.46,credit,M08,quick_wash
TXN-20250616-0049,2025-06-16 18:30:10,43.87,mada,M02,heavy_duty
TXN-20250616-0050,2025-06-16 18:30:41,62.22,mada,M08,heavy_duty
TXN-20250616-0051,2025-06-16 19:11:12,39.8,mada,M02,standard
TXN-20250616-0052,2025-06-16 19:24:47,31.9,mada,M01,standard
TXN-20250616-0053,2025-06-16 19:29:04,52.8,mada,M03,heavy_duty
TXN-20250616-0054,2025-06-16 20:14:59,54.29,mada,M07,heavy_duty
TXN-20250616-0055,2025-06-16 20:36:44,28.15,mada,M04,standard
TXN-20250616-0056,2025-06-16 20:57:45,28.62,mada,M06,standard
TXN-20250616-0057,2025-06-16 21:41:58,16.36,mada,M05,quick_wash
TXN-20250616-0058,2025-06-16 21:48:01,16.99,credit,M07,quick_wash
TXN-20250616-0059,2025-06-16 21:57:13,27.34,mada,M04,standard
TXN-20250616-0060,2025-06-16 22:34:01,24.55,cash,M07,quick_wash
TXN-20250616-0061,2025-06-16 22:43:35,38.8,cash,M03,standard
TXN-20250616-0062,2025-06-16 23:01:37,63.17,mada,M06,heavy_duty
TXN-20250616-0063,2025-06-16 23:27:59,25.77,mada,M05,standard
TXN-20250617-0001,2025-06-17 05:10:53,32.89,cash,M05,standard
TXN-20250617-0002,2025-06-17 07:06:58,64.2,credit,M05,heavy_duty
TXN-20250617-0003,2025-06-17 08:02:10,21.9,cash,M07,quick_wash
TXN-20250617-0004,2025-06-17 08:09:05,34.43,mada,M05,standard
TXN-20250617-0005,2025-06-17 08:12:51,23.33,mada,M08,quick_wash
TXN-20250617-0006,2025-06-17 08:21:28,36.25,cash,M02,standard
TXN-20250617-0007,2025-06-17 08:29:11,33.42,cash,M08,standard
TXN-20250617-0008,2025-06-17 08:36:08,37.85,cash,M03,standard
TXN-20250617-0009,2025-06-17 08:38:42,54.58,credit,M08,heavy_duty
TXN-20250617-0010,2025-06-17 08:45:37,48.23,mada,M05,heavy_duty
TXN-20250617-0011,2025-06-17 08:52:53,22.48,mada,M04,quick_wash
TXN-20250617-0012,2025-06-17 08:59:54,49.9,mada,M02,heavy_duty
TXN-20250617-0013,2025-06-17 09:21:10,59.37,cash,M07,heavy_duty
TXN-20250617-0014,2025-06-17 09:24:48,39.83,mada,M03,standard
TXN-20250617-0015,2025-06-17 09:45:07,33.8,mada,M05,standard
TXN-20250617-0016,2025-06-17 09:46:45,103.68,mada,M02,dry_clean
TXN-20250617-0017,2025-06-17 09:49:27,22.35,mada,M01,quick_wash
TXN-20250617-0018,2025-06-17 09:53:03,36.62,mada,M05,standard
TXN-20250617-0019,2025-06-17 09:54:35,39.32,credit,M06,standard
TXN-20250617-0020,2025-06-17 10:08:40,15.21,cash,M03,quick_wash
TXN-20250617-0021,2025-06-17 11:10:55,16.44,credit,M06,quick_wash
TXN-20250617-0022,2025-06-17 12:19:49,25.95,mada,M02,standard
TXN-20250617-0023,2025-06-17 12:22:07,15.95,mada,M07,quick_wash
TXN-20250617-0024,2025-06-17 12:24:02,63.39,cash,M03,dry_clean
TXN-20250617-0025,2025-06-17 12:27:39,21.85,credit,M08,quick_wash
TXN-20250617-0026,2025-06-17 12:28:58,39.23,mada,M04,standard
TXN-20250617-0027,2025-06-17 12:33:44,61.3,mada,M06,heavy_duty
TXN-20250617-0028,2025-06-17 12:35:38,103.64,cash,M02,dry_clean
TXN-20250617-0029,2025-06-17 12:47:07,36.95,mada,M07,standard
TXN-20250617-0030,2025-06-17 12:48:24,86.2,mada,M06,dry_clean
TXN-20250617-0031,2025-06-17 12:51:53,58.19,cash,M05,heavy_duty
TXN-20250617-0032,2025-06-17 13:11:09,25.15,mada,M08,standard
TXN-20250617-0033,2025-06-17 13:39:14,19.92,cash,M08,quick_wash
TXN-20250617-0034,2025-06-17 13:41:11,55.09,mada,M06,heavy_duty
TXN-20250617-0035,2025-06-17 14:03:51,18.89,mada,M04,quick_wash
TXN-20250617-0036,2025-06-17 15:16:32,25.39,mada,M01,standard
TXN-20250617-0037,2025-06-17 15:43:16,92.54,credit,M08,dry_clean
TXN-20250617-0038,2025-06-17 15:52:25,15.85,cash,M04,quick_wash
TXN-20250617-0039,2025-06-17 15:54:38,29.19,mada,M05,standard
TXN-20250617-0040,2025-06-17 15:55:50,22.83,cash,M07,quick_wash
TXN-20250617-0041,2025-06-17 15:59:26,23.55,cash,M07,quick_wash
TXN-20250617-0042,2025-06-17 16:33:31,64.52,mada,M07,heavy_duty
TXN-20250617-0043,2025-06-17 16:41:47,32.08,credit,M07,standard
TXN-20250617-0044,2025-06-17 17:08:32,24.99,mada,M03,quick_wash
TXN-20250617-0045,2025-06-17 17:13:38,18.59,credit,M01,quick_wash
TXN-20250617-0046,2025-06-17 17:25:39,114.83,mada,M07,dry_clean
TXN-20250617-0047,2025-06-17 17:32:57,110.76,mada,M03,dry_clean
TXN-20250617-0048,2025-06-17 17:34:48,34.1,mada,M01,standard
TXN-20250617-0049,2025-06-17 17:56:46,30.05,mada,M01,standard
TXN-20250617-0050,2025-06-17 17:59:48,20.59,mada,M02,quick_wash
TXN-20250617-0051,2025-06-17 18:30:28,58.76,mada,M05,heavy_duty
TXN-20250617-0052,2025-06-17 18:33:45,25.13,cash,M06,standard
TXN-20250617-0053,2025-06-17 18:48:40,20.54,mada,M04,quick_wash
TXN-20250617-0054,2025-06-17 18:55:39,66.81,mada,M01,dry_clean
TXN-20250617-0055,2025-06-17 19:00:19,35.15,mada,M06,standard
TXN-20250617-0056,2025-06-17 19:01:12,33.4,mada,M01,standard
TXN-20250617-0057,2025-06-17 19:09:08,53.74,mada,M08,heavy_duty
TXN-20250617-0058,2025-06-17 19:36:26,41.95,cash,M08,heavy_duty
TXN-20250617-0059,2025-06-17 19:45:23,18.76,credit,M03,quick_wash
TXN-20250617-0060,2025-06-17 19:56:12,63.55,cash,M04,heavy_duty
TXN-20250617-0061,2025-06-17 20:00:55,31.56,mada,M05,standard
TXN-20250617-0062,2025-06-17 20:12:54,16.91,cash,M08,quick_wash
TXN-20250617-0063,2025-06-17 20:14:30,21.95,cash,M01,quick_wash
TXN-20250617-0064,2025-06-17 20:15:28,46.81,mada,M04,heavy_duty
TXN-20250617-0065,2025-06-17 20:24:23,62.55,mada,M05,heavy_duty
TXN-20250617-0066,2025-06-17 20:28:12,30.49,cash,M01,standard
TXN-20250617-0067,2025-06-17 20:42:22,28.88,cash,M04,standard
TXN-20250617-0068,2025-06-17 20:55:34,71.58,credit,M02,dry_clean
TXN-20250617-0069,2025-06-17 21:14:43,25.86,cash,M02,standard
TXN-20250617-0070,2025-06-17 21:20:04,44.99,mada,M02,heavy_duty
TXN-20250617-0071,2025-06-17 21:20:57,18.06,mada,M06,quick_wash
TXN-20250617-0072,2025-06-17 21:38:11,33.11,cash,M04,standard
TXN-20250617-0073,2025-06-17 22:15:06,15.71,mada,M02,quick_wash
TXN-20250617-0074,2025-06-17 22:30:37,31.18,mada,M01,standard
TXN-20250617-0075,2025-06-17 22:31:47,116.35,mada,M01,dry_clean
TXN-20250617-0076,2025-06-17 22:32:19,91.12,mada,M04,dry_clean
TXN-20250617-0077,2025-06-17 23:07:53,28.4,cash,M06,standard
TXN-20250618-0001,2025-06-18 04:05:36,20.8,cash,M08,quick_wash
TXN-20250618-0002,2025-06-18 07:34:56,31.5,cash,M07,standard
TXN-20250618-0003,2025-06-18 07:35:35,107.7,mada,M02,dry_clean
TXN-20250618-0004,2025-06-18 08:04:40,41.3,mada,M04,heavy_duty
TXN-20250618-0005,2025-06-18 08:09:00,52.72,mada,M04,heavy_duty
TXN-20250618-0006,2025-06-18 08:09:23,110.17,cash,M07,dry_clean
TXN-20250618-0007,2025-06-18 08:18:53,63.3,cash,M06,heavy_duty
TXN-20250618-0008,2025-06-18 08:27:30,23.11,mada,M02,quick_wash
TXN-20250618-0009,2025-06-18 08:33:38,24.62,mada,M02,quick_wash
TXN-20250618-0010,2025-06-18 08:56:38,20.12,credit,M06,quick_wash
TXN-20250618-0011,2025-06-18 09:07:25,30.85,mada,M03,standard
TXN-20250618-0012,2025-06-18 09:07:32,24.68,credit,M01,quick_wash
TXN-20250618-0013,2025-06-18 09:09:53,58.63,mada,M06,heavy_duty
TXN-20250618-0014,2025-06-18 09:44:42,19.16,mada,M05,quick_wash
TXN-20250618-0015,2025-06-18 09:54:33,37.83,mada,M07,standard
TXN-20250618-0016,2025-06-18 10:01:29,104.69,mada,M07,dry_clean
TXN-20250618-0017,2025-06-18 10:06:55,36.03,credit,M03,standard
TXN-20250618-0018,2025-06-18 10:46:14,26.08,credit,M03,standard
TXN-20250618-0019,2025-06-18 10:59:17,45.85,mada,M07,heavy_duty
TXN-20250618-0020,2025-06-18 11:16:48,27.69,mada,M04,standard
TXN-20250618-0021,2025-06-18 11:20:00,19.28,cash,M08,quick_wash
TXN-20250618-0022,2025-06-18 11:25:21,37.84,mada,M02,standard
TXN-20250618-0023,2025-06-18 11:28:17,19.86,cash,M05,quick_wash
TXN-20250618-0024,2025-06-18 11:42:56,45.15,mada,M03,heavy_duty
TXN-20250618-0025,2025-06-18 11:48:32,40.12,credit,M04,heavy_duty
TXN-20250618-0026,2025-06-18 11:55:03,27.24,mada,M05,standard
TXN-20250618-0027,2025-06-18 12:00:38,32.16,cash,M06,standard
TXN-20250618-0028,2025-06-18 12:12:17,38.44,cash,M02,standard
TXN-20250618-0029,2025-06-18 12:18:08,53.23,mada,M05,heavy_duty
TXN-20250618-0030,2025-06-18 12:30:33,15.38,cash,M03,quick_wash
TXN-20250618-0031,2025-06-18 12:39:37,48.91,mada,M06,heavy_duty
TXN-20250618-0032,2025-06-18 12:40:28,52.08,mada,M05,heavy_duty
TXN-20250618-0033,2025-06-18 12:41:20,24.27,cash,M06,quick_wash
TXN-20250618-0034,2025-06-18 13:12:24,18.79,credit,M08,quick_wash
TXN-20250618-0035,2025-06-18 13:14:03,23.12,credit,M03,quick_wash
TXN-20250618-0036,2025-06-18 13:14:48,20.66,cash,M05,quick_wash
TXN-20250618-0037,2025-06-18 13:22:47,30.73,mada,M08,standard
TXN-20250618-0038,2025-06-18 13:46:19,29.81,mada,M04,standard
TXN-20250618-0039,2025-06-18 14:24:26,15.53,mada,M05,quick_wash
TXN-20250618-0040,2025-06-18 15:03:15,36.49,mada,M06,standard
TXN-20250618-0041,2025-06-18 15:09:41,33.89,mada,M08,standard
TXN-20250618-0042,2025-06-18 15:22:43,20.66,cash,M06,quick_wash
TXN-20250618-0043,2025-06-18 15:40:33,22.11,credit,M08,quick_wash
TXN-20250618-0044,2025-06-18 15:57:13,51.84,mada,M03,heavy_duty
TXN-20250618-0045,2025-06-18 16:36:03,38.31,cash,M03,standard
TXN-20250618-0046,2025-06-18 17:40:05,35.54,credit,M03,standard
TXN-20250618-0047,2025-06-18 17:40:22,39.53,credit,M02,standard
TXN-20250618-0048,2025-06-18 18:00:50,16.26,cash,M01,quick_wash
TXN-20250618-0049,2025-06-18 18:15:50,50.36,mada,M02,heavy_duty
TXN-20250618-0050,2025-06-18 18:19:00,25.91,mada,M06,standard
TXN-20250618-0051,2025-06-18 18:35:47,16.67,mada,M04,quick_wash
TXN-20250618-0052,2025-06-18 18:50:59,40.97,mada,M04,heavy_duty
TXN-20250618-0053,2025-06-18 18:59:45,48.82,mada,M01,heavy_duty
TXN-20250618-0054,2025-06-18 19:21:11,31.44,mada,M08,standard
TXN-20250618-0055,2025-06-18 19:27:34,37.82,cash,M01,standard
TXN-20250618-0056,2025-06-18 19:32:57,15.83,credit,M02,quick_wash
TXN-20250618-0057,2025-06-18 19:38:17,31.83,cash,M07,standard
TXN-20250618-0058,2025-06-18 19:52:14,25.58,mada,M01,standard
TXN-20250618-0059,2025-06-18 19:58:23,35.35,mada,M07,standard
TXN-20250618-0060,2025-06-18 20:04:15,25.0,mada,M04,standard
TXN-20250618-0061,2025-06-18 20:08:59,15.15,mada,M02,quick_wash
TXN-20250618-0062,2025-06-18 20:08:59,20.04,credit,M01,quick_wash
TXN-20250618-0063,2025-06-18 20:12:00,55.13,credit,M01,dry_clean
TXN-20250618-0064,2025-06-18 20:20:27,37.25,credit,M01,standard
TXN-20250618-0065,2025-06-18 20:36:16,50.05,mada,M04,heavy_duty
TXN-20250618-0066,2025-06-18 20:36:38,76.84,mada,M08,dry_clean
TXN-20250618-0067,2025-06-18 20:41:36,46.48,cash,M05,heavy_duty
TXN-20250618-0068,2025-06-18 20:57:21,37.54,mada,M04,standard
TXN-20250618-0069,2025-06-18 20:59:19,23.63,mada,M05,quick_wash
TXN-20250618-0070,2025-06-18 21:01:47,34.69,mada,M06,standard
TXN-20250618-0071,2025-06-18 21:09:22,21.88,cash,M06,quick_wash
TXN-20250618-0072,2025-06-18 21:47:32,19.87,credit,M05,quick_wash
TXN-20250619-0001,2025-06-19 01:50:14,33.03,mada,M04,standard
TXN-20250619-0002,2025-06-19 05:43:44,62.86,mada,M06,heavy_duty
TXN-20250619-0003,2025-06-19 06:13:48,30.92,mada,M08,standard
TXN-20250619-0004,2025-06-19 06:25:17,22.2,mada,M03,quick_wash
TXN-20250619-0005,2025-06-19 07:09:37,37.26,mada,M06,standard
TXN-20250619-0006,2025-06-19 07:37:40,41.98,mada,M02,heavy_duty
TXN-20250619-0007,2025-06-19 07:38:02,31.68,credit,M02,standard
TXN-20250619-0008,2025-06-19 07:44:25,94.91,mada,M08,dry_clean
TXN-20250619-0009,2025-06-19 07:57:23,21.6,mada,M05,quick_wash
TXN-20250619-0010,2025-06-19 08:01:56,55.15,mada,M02,heavy_duty
TXN-20250619-0011,2025-06-19 08:02:46,23.81,mada,M01,quick_wash
TXN-20250619-0012,2025-06-19 08:02:53,33.17,mada,M07,standard
TXN-20250619-0013,2025-06-19 08:07:34,30.12,credit,M06,standard
TXN-20250619-0014,2025-06-19 08:15:32,19.93,mada,M02,quick_wash
TXN-20250619-0015,2025-06-19 08:32:31,56.33,mada,M02,heavy_duty
TXN-20250619-0016,2025-06-19 08:36:19,26.94,mada,M04,standard
TXN-20250619-0017,2025-06-19 08:50:08,35.05,mada,M02,standard
TXN-20250619-0018,2025-06-19 08:51:06,47.44,cash,M02,heavy_duty
TXN-20250619-0019,2025-06-19 08:57:24,19.42,cash,M03,quick_wash
TXN-20250619-0020,2025-06-19 09:07:37,26.0,credit,M06,standard
TXN-20250619-0021,2025-06-19 09:11:50,26.8,mada,M01,standard
TXN-20250619-0022,2025-06-19 09:23:33,20.32,mada,M05,quick_wash
TXN-20250619-0023,2025-06-19 09:31:58,23.13,cash,M05,quick_wash
TXN-20250619-0024,2025-06-19 09:36:37,44.73,mada,M08,heavy_duty
TXN-20250619-0025,2025-06-19 10:03:48,27.83,mada,M05,standard
TXN-20250619-0026,2025-06-19 10:21:27,28.51,mada,M03,standard
TXN-20250619-0027,2025-06-19 10:23:13,24.61,mada,M04,quick_wash
TXN-20250619-0028,2025-06-19 10:25:38,35.41,mada,M05,standard
TXN-20250619-0029,2025-06-19 10:32:27,16.23,cash,M05,quick_wash
TXN-20250619-0030,2025-06-19 10:40:18,63.52,mada,M01,heavy_duty
TXN-20250619-0031,2025-06-19 10:54:03,16.62,credit,M01,quick_wash
TXN-20250619-0032,2025-06-19 11:23:28,64.62,credit,M06,heavy_duty
TXN-20250619-0033,2025-06-19 11:24:30,45.85,mada,M04,heavy_duty
TXN-20250619-0034,2025-06-19 12:26:24,37.74,mada,M06,standard
TXN-20250619-0035,2025-06-19 12:27:45,23.56,mada,M08,quick_wash
TXN-20250619-0036,2025-06-19 12:52:55,97.19,cash,M03,dry_clean
TXN-20250619-0037,2025-06-19 13:29:26,29.48,mada,M08,standard
TXN-20250619-0038,2025-06-19 13:43:35,31.04,mada,M01,standard
TXN-20250619-0039,2025-06-19 13:45:12,32.53,cash,M05,standard
TXN-20250619-0040,2025-06-19 13:45:55,35.31,mada,M01,standard
TXN-20250619-0041,2025-06-19 13:54:30,40.61,mada,M07,heavy_duty
TXN-20250619-0042,2025-06-19 13:57:38,25.37,cash,M07,standard
TXN-20250619-0043,2025-06-19 13:58:05,36.08,cash,M01,standard
TXN-20250619-0044,2025-06-19 14:10:59,57.15,mada,M02,heavy_duty
TXN-20250619-0045,2025-06-19 14:12:42,27.26,mada,M06,standard
TXN-20250619-0046,2025-06-19 14:18:42,28.25,cash,M02,standard
TXN-20250619-0047,2025-06-19 14:27:54,26.07,mada,M04,standard
TXN-20250619-0048,2025-06-19 14:28:38,28.81,cash,M05,standard
TXN-20250619-0049,2025-06-19 14:41:28,37.96,mada,M01,standard
TXN-20250619-0050,2025-06-19 14:56:22,22.14,mada,M05,quick_wash
TXN-20250619-0051,2025-06-19 15:10:04,21.53,mada,M05,quick_wash
TXN-20250619-0052,2025-06-19 15:18:23,26.51,mada,M07,standard
TXN-20250619-0053,2025-06-19 15:26:46,57.57,mada,M08,heavy_duty
TXN-20250619-0054,2025-06-19 16:17:53,17.1,mada,M03,quick_wash
TXN-20250619-0055,2025-06-19 16:18:20,37.91,mada,M04,standard
TXN-20250619-0056,2025-06-19 16:33:37,21.39,mada,M06,quick_wash
TXN-20250619-0057,2025-06-19 17:03:09,63.89,cash,M07,heavy_duty
TXN-20250619-0058,2025-06-19 17:13:27,28.84,cash,M03,standard
TXN-20250619-0059,2025-06-19 17:16:03,23.93,mada,M06,quick_wash
TXN-20250619-0060,2025-06-19 17:26:57,38.07,credit,M04,standard
TXN-20250619-0061,2025-06-19 17:30:27,117.25,mada,M06,dry_clean
TXN-20250619-0062,2025-06-19 17:55:46,30.51,credit,M06,standard
TXN-20250619-0063,2025-06-19 17:58:28,89.02,credit,M04,dry_clean
TXN-20250619-0064,2025-06-19 18:05:25,34.21,mada,M05,standard
TXN-20250619-0065,2025-06-19 18:06:18,29.63,mada,M08,standard
TXN-20250619-0066,2025-06-19 18:14:05,32.46,cash,M02,standard
TXN-20250619-0067,2025-06-19 18:17:42,25.12,mada,M04,standard
TXN-20250619-0068,2025-06-19 18:35:26,19.39,mada,M08,quick_wash
TXN-20250619-0069,2025-06-19 18:35:49,23.78,cash,M08,quick_wash
TXN-20250619-0070,2025-06-19 18:59:56,37.11,mada,M06,standard
TXN-20250619-0071,2025-06-19 19:14:01,27.55,mada,M08,standard
TXN-20250619-0072,2025-06-19 19:23:26,15.73,credit,M04,quick_wash
TXN-20250619-0073,2025-06-19 19:25:44,78.34,mada,M05,dry_clean
TXN-20250619-0074,2025-06-19 19:51:08,16.3,mada,M02,quick_wash
TXN-20250619-0075,2025-06-19 19:55:17,28.8,credit,M01,standard
TXN-20250619-0076,2025-06-19 19:59:09,108.58,credit,M07,dry_clean
TXN-20250619-0077,2025-06-19 20:00:47,103.87,mada,M07,dry_clean
TXN-20250619-0078,2025-06-19 20:08:58,17.39,cash,M03,quick_wash
TXN-20250619-0079,2025-06-19 20:39:05,35.82,cash,M08,standard
TXN-20250619-0080,2025-06-19 20:51:18,48.87,cash,M01,heavy_duty
TXN-20250619-0081,2025-06-19 20:56:14,23.46,mada,M08,quick_wash
TXN-20250619-0082,2025-06-19 21:14:13,16.19,mada,M03,quick_wash
TXN-20250619-0083,2025-06-19 21:24:48,32.39,mada,M08,standard
TXN-20250619-0084,2025-06-19 21:29:04,31.07,mada,M01,standard
TXN-20250619-0085,2025-06-19 21:30:20,59.29,mada,M01,heavy_duty
TXN-20250619-0086,2025-06-19 21:30:51,15.47,cash,M06,quick_wash
TXN-20250619-0087,2025-06-19 21:40:36,92.26,mada,M02,dry_clean
TXN-20250619-0088,2025-06-19 21:47:06,34.93,mada,M07,standard
TXN-20250619-0089,2025-06-19 21:47:44,21.76,mada,M04,quick_wash
TXN-20250619-0090,2025-06-19 21:53:33,37.16,cash,M03,standard
TXN-20250619-0091,2025-06-19 21:56:16,30.24,mada,M05,standard
TXN-20250619-0092,2025-06-19 22:08:41,63.0,mada,M06,heavy_duty
TXN-20250619-0093,2025-06-19 22:49:18,42.35,credit,M08,heavy_duty
TXN-20250619-0094,2025-06-19 22:54:13,22.46,mada,M06,quick_wash
TXN-20250620-0001,2025-06-20 00:22:39,50.93,credit,M06,heavy_duty
TXN-20250620-0002,2025-06-20 01:14:32,23.79,mada,M08,quick_wash
TXN-20250620-0003,2025-06-20 06:25:58,19.0,credit,M05,quick_wash
TXN-20250620-0004,2025-06-20 07:01:41,20.81,mada,M04,quick_wash
TXN-20250620-0005,2025-06-20 07:08:25,92.25,credit,M01,dry_clean
TXN-20250620-0006,2025-06-20 07:10:42,24.37,mada,M04,quick_wash
TXN-20250620-0007,2025-06-20 07:15:14,17.69,cash,M05,quick_wash
TXN-20250620-0008,2025-06-20 07:52:20,72.07,mada,M05,dry_clean
TXN-20250620-0009,2025-06-20 07:56:11,67.33,mada,M03,dry_clean
TXN-20250620-0010,2025-06-20 08:00:35,17.23,mada,M04,quick_wash
TXN-20250620-0011,2025-06-20 08:02:02,31.89,mada,M03,standard
TXN-20250620-0012,2025-06-20 08:50:49,24.41,credit,M03,quick_wash
TXN-20250620-0013,2025-06-20 08:56:30,39.3,mada,M07,standard
TXN-20250620-0014,2025-06-20 09:13:39,51.29,credit,M03,heavy_duty
TXN-20250620-0015,2025-06-20 09:18:30,19.37,mada,M08,quick_wash
TXN-20250620-0016,2025-06-20 09:35:32,19.13,mada,M06,quick_wash
TXN-20250620-0017,2025-06-20 09:35:42,34.93,mada,M06,standard
TXN-20250620-0018,2025-06-20 09:46:53,30.75,credit,M06,standard
TXN-20250620-0019,2025-06-20 09:48:59,22.3,mada,M08,quick_wash
TXN-20250620-0020,2025-06-20 09:49:40,55.36,cash,M08,heavy_duty
TXN-20250620-0021,2025-06-20 09:55:25,24.13,mada,M02,quick_wash
TXN-20250620-0022,2025-06-20 10:13:54,36.85,mada,M03,standard
TXN-20250620-0023,2025-06-20 10:16:49,20.71,mada,M08,quick_wash
TXN-20250620-0024,2025-06-20 10:43:36,16.97,mada,M08,quick_wash
TXN-20250620-0025,2025-06-20 10:50:44,20.75,mada,M04,quick_wash
TXN-20250620-0026,2025-06-20 11:01:15,63.56,mada,M07,dry_clean
TXN-20250620-0027,2025-06-20 11:01:24,21.0,cash,M07,quick_wash
TXN-20250620-0028,2025-06-20 11:03:29,112.45,mada,M06,dry_clean
TXN-20250620-0029,2025-06-20 11:36:13,19.36,mada,M01,quick_wash
TXN-20250620-0030,2025-06-20 11:53:09,15.54,mada,M01,quick_wash
TXN-20250620-0031,2025-06-20 11:59:07,33.46,mada,M03,standard
TXN-20250620-0032,2025-06-20 12:07:13,18.94,mada,M08,quick_wash
TXN-20250620-0033,2025-06-20 12:12:00,37.38,mada,M03,standard
TXN-20250620-0034,2025-06-20 12:46:22,32.36,cash,M05,standard
TXN-20250620-0035,2025-06-20 12:51:18,77.94,mada,M03,dry_clean
TXN-20250620-0036,2025-06-20 12:52:12,28.32,mada,M05,standard
TXN-20250620-0037,2025-06-20 12:56:06,25.67,mada,M08,standard
TXN-20250620-0038,2025-06-20 13:01:39,49.87,mada,M03,heavy_duty
TXN-20250620-0039,2025-06-20 13:17:05,35.99,mada,M07,standard
TXN-20250620-0040,2025-06-20 13:18:27,17.45,cash,M07,quick_wash
TXN-20250620-0041,2025-06-20 13:23:47,34.65,mada,M07,standard
TXN-20250620-0042,2025-06-20 13:26:05,44.46,mada,M03,heavy_duty
TXN-20250620-0043,2025-06-20 13:39:02,34.5,mada,M05,standard
TXN-20250620-0044,2025-06-20 13:59:45,44.22,cash,M05,heavy_duty
TXN-20250620-0045,2025-06-20 14:00:39,39.66,mada,M01,standard
TXN-20250620-0046,2025-06-20 14:04:57,20.1,mada,M06,quick_wash
TXN-20250620-0047,2025-06-20 14:16:54,41.21,mada,M06,heavy_duty
TXN-20250620-0048,2025-06-20 14:34:54,61.47,mada,M04,dry_clean
TXN-20250620-0049,2025-06-20 14:38:17,119.43,cash,M03,dry_clean
TXN-20250620-0050,2025-06-20 14:42:59,24.5,mada,M07,quick_wash
TXN-20250620-0051,2025-06-20 14:50:31,36.77,cash,M08,standard
TXN-20250620-0052,2025-06-20 15:06:35,37.47,mada,M02,standard
TXN-20250620-0053,2025-06-20 15:21:00,54.66,mada,M07,heavy_duty
TXN-20250620-0054,2025-06-20 15:44:12,33.97,mada,M05,standard
TXN-20250620-0055,2025-06-20 16:09:18,34.06,credit,M05,standard
TXN-20250620-0056,2025-06-20 16:19:12,94.59,mada,M03,dry_clean
TXN-20250620-0057,2025-06-20 16:50:42,24.15,mada,M01,quick_wash
TXN-20250620-0058,2025-06-20 16:51:43,58.29,cash,M07,heavy_duty
TXN-20250620-0059,2025-06-20 17:03:38,36.31,mada,M08,standard
TXN-20250620-0060,2025-06-20 17:17:51,36.73,cash,M03,standard
TXN-20250620-0061,2025-06-20 17:30:05,21.6,mada,M06,quick_wash
TXN-20250620-0062,2025-06-20 17:31:21,17.74,mada,M01,quick_wash
TXN-20250620-0063,2025-06-20 17:31:21,93.92,mada,M07,dry_clean
TXN-20250620-0064,2025-06-20 17:47:07,57.31,cash,M02,dry_clean
TXN-20250620-0065,2025-06-20 18:00:28,39.87,mada,M07,standard
TXN-20250620-0066,2025-06-20 18:10:07,36.35,mada,M08,standard
TXN-20250620-0067,2025-06-20 18:21:24,25.85,cash,M01,standard
TXN-20250620-0068,2025-06-20 18:25:15,28.32,cash,M07,standard
TXN-20250620-0069,2025-06-20 18:26:22,37.05,mada,M04,standard
TXN-20250620-0070,2025-06-20 18:28:04,52.45,cash,M04,heavy_duty
TXN-20250620-0071,2025-06-20 18:30:55,31.82,cash,M02,standard
TXN-20250620-0072,2025-06-20 18:34:14,45.69,mada,M06,heavy_duty
TXN-20250620-0073,2025-06-20 18:41:45,21.11,mada,M01,quick_wash
TXN-20250620-0074,2025-06-20 18:54:50,22.94,mada,M02,quick_wash
TXN-20250620-0075,2025-06-20 18:59:18,23.12,mada,M07,quick_wash
TXN-20250620-0076,2025-06-20 19:12:54,68.78,mada,M07,dry_clean
TXN-20250620-0077,2025-06-20 19:28:29,22.44,cash,M07,quick_wash
TXN-20250620-0078,2025-06-20 19:36:06,23.7,mada,M01,quick_wash
TXN-20250620-0079,2025-06-20 19:37:32,22.06,credit,M07,quick_wash
TXN-20250620-0080,2025-06-20 19:40:27,49.94,mada,M04,heavy_duty
