transaction_id,timestamp,amount_sar,payment_method,basket_size,category
MINI-20250627-0006,2025-06-27 00:37:25,33.54,cash,small_basket,beverages
MINI-20250627-0007,2025-06-27 00:47:55,12.65,cash,small_basket,groceries
MINI-20250627-0008,2025-06-27 00:55:00,416.13,mada,large_basket,snacks
MINI-20250627-0009,2025-06-27 01:45:32,130.09,cash,medium_basket,beverages
MINI-20250627-0010,2025-06-27 01:51:44,135.15,cash,medium_basket,household
MINI-20250627-0011,2025-06-27 01:57:14,18.83,credit,small_basket,groceries
MINI-20250627-0012,2025-06-27 02:16:45,21.21,mada,small_basket,groceries
MINI-20250627-0013,2025-06-27 02:31:11,25.14,cash,small_basket,beverages
MINI-20250627-0014,2025-06-27 02:40:35,102.5,cash,medium_basket,household
MINI-20250627-0015,2025-06-27 04:38:02,25.67,cash,small_basket,household
MINI-20250627-0016,2025-06-27 05:00:06,241.47,credit,large_basket,groceries
MINI-20250627-0017,2025-06-27 05:53:51,26.34,mada,small_basket,household
MINI-20250627-0018,2025-06-27 06:29:30,428.76,cash,large_basket,beverages
MINI-20250627-0019,2025-06-27 06:34:56,336.44,credit,large_basket,snacks
MINI-20250627-0020,2025-06-27 07:02:40,8.51,mada,small_basket,snacks
MINI-20250627-0021,2025-06-27 07:10:36,126.5,mada,medium_basket,groceries
MINI-20250627-0022,2025-06-27 07:13:22,293.78,cash,large_basket,snacks
MINI-20250627-0023,2025-06-27 07:33:38,333.06,mada,large_basket,household
MINI-20250627-0024,2025-06-27 07:43:42,31.14,mada,small_basket,personal_care
MINI-20250627-0025,2025-06-27 07:47:16,437.77,mada,large_basket,beverages
MINI-20250627-0026,2025-06-27 07:54:53,19.21,mada,small_basket,household
MINI-20250627-0027,2025-06-27 08:06:50,22.57,cash,small_basket,groceries
MINI-20250627-0028,2025-06-27 08:11:40,27.96,cash,small_basket,household
MINI-20250627-0029,2025-06-27 08:13:43,16.78,mada,small_basket,groceries
MINI-20250627-0030,2025-06-27 08:15:56,38.29,mada,small_basket,groceries
MINI-20250627-0031,2025-06-27 08:24:33,23.55,mada,small_basket,groceries
MINI-20250627-0032,2025-06-27 08:28:42,42.74,credit,small_basket,personal_care
MINI-20250627-0033,2025-06-27 08:29:50,19.98,cash,small_basket,groceries
MINI-20250627-0034,2025-06-27 08:31:07,132.92,cash,medium_basket,beverages
MINI-20250627-0035,2025-06-27 08:32:32,36.78,cash,small_basket,household
MINI-20250627-0036,2025-06-27 08:34:33,36.7,credit,small_basket,household
MINI-20250627-0037,2025-06-27 08:34:36,37.47,cash,small_basket,snacks
MINI-20250627-0038,2025-06-27 08:37:24,148.94,cash,medium_basket,groceries
MINI-20250627-0039,2025-06-27 08:44:00,10.09,mada,small_basket,household
MINI-20250627-0040,2025-06-27 08:50:11,8.06,mada,small_basket,groceries
MINI-20250627-0041,2025-06-27 08:50:55,150.81,cash,medium_basket,groceries
MINI-20250627-0042,2025-06-27 08:54:53,41.43,mada,small_basket,household
MINI-20250627-0043,2025-06-27 08:56:07,105.46,cash,medium_basket,groceries
MINI-20250627-0044,2025-06-27 08:56:32,261.49,mada,large_basket,beverages
MINI-20250627-0045,2025-06-27 08:57:05,33.41,cash,small_basket,groceries
MINI-20250627-0046,2025-06-27 08:58:02,13.07,mada,small_basket,groceries
MINI-20250627-0047,2025-06-27 08:58:23,52.73,mada,medium_basket,groceries
MINI-20250627-0048,2025-06-27 09:00:42,147.99,credit,medium_basket,beverages
MINI-20250627-0049,2025-06-27 09:05:23,15.9,mada,small_basket,personal_care
MINI-20250627-0050,2025-06-27 09:09:50,73.22,cash,medium_basket,snacks
MINI-20250627-0051,2025-06-27 09:17:09,254.25,mada,large_basket,groceries
MINI-20250627-0052,2025-06-27 09:17:51,23.89,cash,small_basket,groceries
MINI-20250627-0053,2025-06-27 09:17:57,151.41,mada,medium_basket,groceries
MINI-20250627-0054,2025-06-27 09:18:18,143.03,credit,medium_basket,personal_care
MINI-20250627-0055,2025-06-27 09:18:50,138.46,mada,medium_basket,personal_care
MINI-20250627-0056,2025-06-27 09:23:34,285.49,mada,large_basket,beverages
MINI-20250627-0057,2025-06-27 09:34:14,193.72,cash,large_basket,personal_care
MINI-20250627-0058,2025-06-27 09:34:34,121.51,credit,medium_basket,groceries
MINI-20250627-0059,2025-06-27 09:39:25,19.36,mada,small_basket,beverages
MINI-20250627-0060,2025-06-27 09:45:48,34.81,mada,small_basket,household
MINI-20250627-0061,2025-06-27 09:46:11,12.88,mada,small_basket,groceries
MINI-20250627-0062,2025-06-27 09:49:41,16.16,cash,small_basket,groceries
MINI-20250627-0063,2025-06-27 09:49:44,9.95,cash,small_basket,groceries
MINI-20250627-0064,2025-06-27 09:53:46,22.04,cash,small_basket,beverages
MINI-20250627-0065,2025-06-27 09:59:07,33.75,cash,small_basket,groceries
MINI-20250627-0066,2025-06-27 10:00:46,44.21,mada,small_basket,beverages
MINI-20250627-0067,2025-06-27 10:22:25,39.05,mada,small_basket,groceries
MINI-20250627-0068,2025-06-27 10:30:45,24.16,credit,small_basket,groceries
MINI-20250627-0069,2025-06-27 10:36:17,15.45,cash,small_basket,beverages
MINI-20250627-0070,2025-06-27 10:36:17,90.69,cash,medium_basket,beverages
MINI-20250627-0071,2025-06-27 10:44:50,27.89,mada,small_basket,personal_care
MINI-20250627-0072,2025-06-27 10:44:58,41.42,mada,small_basket,groceries
MINI-20250627-0073,2025-06-27 10:51:29,14.8,mada,small_basket,groceries
MINI-20250627-0074,2025-06-27 10:56:16,333.33,mada,large_basket,personal_care
MINI-20250627-0075,2025-06-27 11:20:26,39.71,mada,small_basket,groceries
MINI-20250627-0076,2025-06-27 11:21:31,107.2,cash,medium_basket,snacks
MINI-20250627-0077,2025-06-27 11:26:18,421.06,mada,large_basket,household
MINI-20250627-0078,2025-06-27 11:34:11,38.75,mada,small_basket,beverages
MINI-20250627-0079,2025-06-27 11:54:05,397.55,credit,large_basket,beverages
MINI-20250627-0080,2025-06-27 12:06:53,41.69,mada,small_basket,snacks
MINI-20250627-0081,2025-06-27 12:13:36,163.1,cash,medium_basket,personal_care
MINI-20250627-0082,2025-06-27 12:14:21,43.83,mada,small_basket,groceries
MINI-20250627-0083,2025-06-27 12:16:17,141.11,cash,medium_basket,groceries
MINI-20250627-0084,2025-06-27 12:16:25,158.75,cash,medium_basket,beverages
MINI-20250627-0085,2025-06-27 12:17:43,161.4,credit,medium_basket,groceries
MINI-20250627-0086,2025-06-27 12:21:15,8.17,mada,small_basket,beverages
MINI-20250627-0087,2025-06-27 12:22:14,137.29,mada,medium_basket,groceries
MINI-20250627-0088,2025-06-27 12:23:59,8.33,cash,small_basket,beverages
MINI-20250627-0089,2025-06-27 12:24:52,88.84,cash,medium_basket,beverages
MINI-20250627-0090,2025-06-27 12:30:19,31.14,mada,small_basket,beverages
MINI-20250627-0091,2025-06-27 12:37:01,119.12,cash,medium_basket,groceries
MINI-20250627-0092,2025-06-27 12:40:39,10.07,mada,small_basket,beverages
MINI-20250627-0093,2025-06-27 12:42:30,147.28,cash,medium_basket,household
MINI-20250627-0094,2025-06-27 12:45:51,17.79,mada,small_basket,groceries
MINI-20250627-0095,2025-06-27 12:47:16,155.46,cash,medium_basket,groceries
MINI-20250627-0096,2025-06-27 12:52:27,259.46,credit,large_basket,personal_care
MINI-20250627-0097,2025-06-27 12:59:49,10.1,credit,small_basket,household
MINI-20250627-0098,2025-06-27 13:11:01,27.74,cash,small_basket,groceries
MINI-20250627-0099,2025-06-27 13:13:07,17.9,mada,small_basket,groceries
MINI-20250627-0100,2025-06-27 13:17:12,13.86,mada,small_basket,snacks
MINI-20250627-0101,2025-06-27 13:18:43,102.04,cash,medium_basket,groceries
MINI-20250627-0102,2025-06-27 13:20:54,323.72,mada,large_basket,snacks
MINI-20250627-0103,2025-06-27 13:23:02,90.55,credit,medium_basket,snacks
MINI-20250627-0104,2025-06-27 13:25:47,205.98,credit,large_basket,beverages
MINI-20250627-0105,2025-06-27 13:28:05,73.65,mada,medium_basket,groceries
MINI-20250627-0106,2025-06-27 13:50:37,16.19,mada,small_basket,snacks
MINI-20250627-0107,2025-06-27 13:51:04,114.91,cash,medium_basket,household
MINI-20250627-0108,2025-06-27 13:54:34,31.44,cash,small_basket,groceries
MINI-20250627-0109,2025-06-27 13:56:25,22.18,cash,small_basket,groceries
MINI-20250627-0110,2025-06-27 13:59:11,91.71,cash,medium_basket,snacks
MINI-20250627-0111,2025-06-27 13:59:25,379.15,mada,large_basket,household
MINI-20250627-0112,2025-06-27 14:00:10,149.29,cash,medium_basket,groceries
MINI-20250627-0113,2025-06-27 14:06:17,82.14,mada,medium_basket,beverages
MINI-20250627-0114,2025-06-27 14:09:39,30.22,cash,small_basket,household
MINI-20250627-0115,2025-06-27 14:13:05,379.29,credit,large_basket,household
MINI-20250627-0116,2025-06-27 14:14:51,100.49,cash,medium_basket,household
MINI-20250627-0117,2025-06-27 14:17:36,142.44,cash,medium_basket,groceries
MINI-20250627-0118,2025-06-27 14:19:55,126.45,mada,medium_basket,snacks
MINI-20250627-0119,2025-06-27 14:37:30,88.37,mada,medium_basket,household
MINI-20250627-0120,2025-06-27 14:38:34,25.17,mada,small_basket,snacks
MINI-20250627-0121,2025-06-27 14:42:48,89.83,cash,medium_basket,snacks
MINI-20250627-0122,2025-06-27 14:51:06,66.5,cash,medium_basket,groceries
MINI-20250627-0123,2025-06-27 15:01:36,51.15,cash,medium_basket,beverages
MINI-20250627-0124,2025-06-27 15:06:48,50.51,cash,medium_basket,personal_care
MINI-20250627-0125,2025-06-27 15:08:47,35.75,mada,small_basket,household
MINI-20250627-0126,2025-06-27 15:18:36,28.42,mada,small_basket,groceries
MINI-20250627-0127,2025-06-27 15:26:23,39.99,cash,small_basket,snacks
MINI-20250627-0128,2025-06-27 15:27:16,414.8,cash,large_basket,groceries
MINI-20250627-0129,2025-06-27 15:29:15,211.83,cash,large_basket,snacks
MINI-20250627-0130,2025-06-27 15:32:20,14.13,mada,small_basket,snacks
MINI-20250627-0131,2025-06-27 15:33:07,371.93,cash,large_basket,groceries
MINI-20250627-0132,2025-06-27 15:36:37,21.65,mada,small_basket,beverages
MINI-20250627-0133,2025-06-27 15:48:43,27.14,mada,small_basket,groceries
MINI-20250627-0134,2025-06-27 15:51:44,237.53,mada,large_basket,groceries
MINI-20250627-0135,2025-06-27 15:56:41,124.27,cash,medium_basket,groceries
MINI-20250627-0136,2025-06-27 15:59:16,17.83,mada,small_basket,beverages
MINI-20250627-0137,2025-06-27 16:03:26,229.05,cash,large_basket,groceries
MINI-20250627-0138,2025-06-27 16:03:35,16.1,credit,small_basket,groceries
MINI-20250627-0139,2025-06-27 16:05:05,67.25,mada,medium_basket,beverages
MINI-20250627-0140,2025-06-27 16:06:35,38.56,cash,small_basket,groceries
MINI-20250627-0141,2025-06-27 16:09:02,93.96,cash,medium_basket,household
MINI-20250627-0142,2025-06-27 16:10:52,39.23,mada,small_basket,groceries
MINI-20250627-0143,2025-06-27 16:12:24,69.74,mada,medium_basket,groceries
MINI-20250627-0144,2025-06-27 16:13:46,68.87,mada,medium_basket,groceries
MINI-20250627-0145,2025-06-27 16:21:19,34.43,mada,small_basket,personal_care
MINI-20250627-0146,2025-06-27 16:38:12,93.75,mada,medium_basket,household
MINI-20250627-0147,2025-06-27 16:40:53,162.23,credit,medium_basket,household
MINI-20250627-0148,2025-06-27 16:43:51,341.06,mada,large_basket,beverages
MINI-20250627-0149,2025-06-27 16:45:47,20.35,mada,small_basket,groceries
MINI-20250627-0150,2025-06-27 16:46:09,22.87,mada,small_basket,groceries
MINI-20250627-0151,2025-06-27 16:46:21,98.35,cash,medium_basket,snacks
MINI-20250627-0152,2025-06-27 16:48:33,98.55,cash,medium_basket,groceries
MINI-20250627-0153,2025-06-27 16:50:47,99.81,cash,medium_basket,personal_care
MINI-20250627-0154,2025-06-27 16:51:43,131.73,mada,medium_basket,beverages
MINI-20250627-0155,2025-06-27 16:52:09,23.84,mada,small_basket,groceries
MINI-20250627-0156,2025-06-27 16:52:47,33.89,cash,small_basket,groceries
MINI-20250627-0157,2025-06-27 16:58:58,29.09,cash,small_basket,groceries
MINI-20250627-0158,2025-06-27 17:03:54,159.9,mada,medium_basket,groceries
MINI-20250627-0159,2025-06-27 17:05:16,202.0,cash,large_basket,beverages
MINI-20250627-0160,2025-06-27 17:08:02,9.57,cash,small_basket,household
MINI-20250627-0161,2025-06-27 17:13:08,33.58,cash,small_basket,beverages
MINI-20250627-0162,2025-06-27 17:13:20,70.92,mada,medium_basket,beverages
MINI-20250627-0163,2025-06-27 17:18:55,22.71,cash,small_basket,household
MINI-20250627-0164,2025-06-27 17:22:03,165.39,credit,medium_basket,beverages
MINI-20250627-0165,2025-06-27 17:22:08,36.82,mada,small_basket,beverages
MINI-20250627-0166,2025-06-27 17:22:36,177.77,credit,medium_basket,personal_care
MINI-20250627-0167,2025-06-27 17:25:35,28.25,mada,small_basket,personal_care
MINI-20250627-0168,2025-06-27 17:26:34,149.14,mada,medium_basket,beverages
MINI-20250627-0169,2025-06-27 17:27:20,61.83,mada,medium_basket,groceries
MINI-20250627-0170,2025-06-27 17:28:43,382.84,cash,large_basket,groceries
MINI-20250627-0171,2025-06-27 17:34:27,13.35,cash,small_basket,personal_care
MINI-20250627-0172,2025-06-27 17:35:25,11.82,mada,small_basket,household
MINI-20250627-0173,2025-06-27 17:37:07,383.31,cash,large_basket,groceries
MINI-20250627-0174,2025-06-27 17:43:29,59.26,mada,medium_basket,groceries
MINI-20250627-0175,2025-06-27 17:50:59,20.19,cash,small_basket,groceries
MINI-20250627-0176,2025-06-27 17:52:36,160.87,mada,medium_basket,groceries
MINI-20250627-0177,2025-06-27 17:56:05,155.83,mada,medium_basket,personal_care
MINI-20250627-0178,2025-06-27 18:01:40,178.28,cash,medium_basket,groceries
MINI-20250627-0179,2025-06-27 18:09:15,11.83,mada,small_basket,household
MINI-20250627-0180,2025-06-27 18:20:21,442.87,mada,large_basket,groceries
MINI-20250627-0181,2025-06-27 18:23:35,72.12,mada,medium_basket,personal_care
MINI-20250627-0182,2025-06-27 18:24:56,165.83,mada,medium_basket,beverages
MINI-20250627-0183,2025-06-27 18:26:37,77.3,cash,medium_basket,groceries
MINI-20250627-0184,2025-06-27 18:33:20,149.75,mada,medium_basket,household
MINI-20250627-0185,2025-06-27 18:35:33,29.32,cash,small_basket,household
MINI-20250627-0186,2025-06-27 18:41:14,229.14,mada,large_basket,snacks
MINI-20250627-0187,2025-06-27 18:41:36,163.31,mada,medium_basket,personal_care
MINI-20250627-0188,2025-06-27 18:44:44,408.54,cash,large_basket,groceries
MINI-20250627-0189,2025-06-27 18:44:55,14.46,mada,small_basket,beverages
MINI-20250627-0190,2025-06-27 18:45:14,339.82,cash,large_basket,snacks
MINI-20250627-0191,2025-06-27 18:47:52,14.0,mada,small_basket,household
MINI-20250627-0192,2025-06-27 18:54:32,37.11,mada,small_basket,groceries
MINI-20250627-0193,2025-06-27 18:58:37,28.64,cash,small_basket,snacks
MINI-20250627-0194,2025-06-27 19:00:08,208.9,cash,large_basket,beverages
MINI-20250627-0195,2025-06-27 19:00:24,28.54,mada,small_basket,groceries
MINI-20250627-0196,2025-06-27 19:00:56,44.22,cash,small_basket,groceries
MINI-20250627-0197,2025-06-27 19:06:43,435.98,cash,large_basket,household
MINI-20250627-0198,2025-06-27 19:07:26,24.07,mada,small_basket,snacks
MINI-20250627-0199,2025-06-27 19:07:41,84.42,cash,medium_basket,beverages
MINI-20250627-0200,2025-06-27 19:12:21,57.87,cash,medium_basket,groceries
MINI-20250627-0201,2025-06-27 19:13:09,35.08,mada,small_basket,household
MINI-20250627-0202,2025-06-27 19:17:58,44.48,cash,small_basket,groceries
MINI-20250627-0203,2025-06-27 19:20:44,63.33,cash,medium_basket,groceries
MINI-20250627-0204,2025-06-27 19:21:04,44.2,mada,small_basket,beverages
MINI-20250627-0205,2025-06-27 19:21:12,32.77,mada,small_basket,groceries
MINI-20250627-0206,2025-06-27 19:24:39,15.59,credit,small_basket,snacks
MINI-20250627-0207,2025-06-27 19:28:19,208.74,mada,large_basket,household
MINI-20250627-0208,2025-06-27 19:30:51,343.3,mada,large_basket,personal_care
MINI-20250627-0209,2025-06-27 19:41:38,40.62,credit,small_basket,snacks
MINI-20250627-0210,2025-06-27 19:42:12,28.34,cash,small_basket,groceries
MINI-20250627-0211,2025-06-27 19:42:21,132.28,mada,medium_basket,groceries
MINI-20250627-0212,2025-06-27 19:42:51,43.4,cash,small_basket,personal_care
MINI-20250627-0213,2025-06-27 19:43:37,31.1,mada,small_basket,household
MINI-20250627-0214,2025-06-27 19:46:01,160.01,mada,medium_basket,groceries
MINI-20250627-0215,2025-06-27 19:46:45,425.33,mada,large_basket,groceries
MINI-20250627-0216,2025-06-27 19:54:47,27.39,cash,small_basket,household
MINI-20250627-0217,2025-06-27 19:56:41,34.1,mada,small_basket,groceries
MINI-20250627-0218,2025-06-27 19:57:23,10.86,cash,small_basket,beverages
MINI-20250627-0219,2025-06-27 20:09:22,122.88,credit,medium_basket,snacks
MINI-20250627-0220,2025-06-27 20:09:30,96.74,mada,medium_basket,beverages
MINI-20250627-0221,2025-06-27 20:09:46,16.34,mada,small_basket,beverages
MINI-20250627-0222,2025-06-27 20:13:35,129.43,cash,medium_basket,beverages
MINI-20250627-0223,2025-06-27 20:14:43,27.93,credit,small_basket,groceries
MINI-20250627-0224,2025-06-27 20:15:19,89.45,mada,medium_basket,beverages
MINI-20250627-0225,2025-06-27 20:17:40,116.3,mada,medium_basket,beverages
MINI-20250627-0226,2025-06-27 20:19:52,20.63,mada,small_basket,snacks
MINI-20250627-0227,2025-06-27 20:23:08,20.88,mada,small_basket,household
MINI-20250627-0228,2025-06-27 20:31:56,143.23,cash,medium_basket,groceries
MINI-20250627-0229,2025-06-27 20:36:14,291.82,mada,large_basket,household
MINI-20250627-0230,2025-06-27 20:37:45,62.0,credit,medium_basket,beverages
MINI-20250627-0231,2025-06-27 20:39:15,22.73,mada,small_basket,snacks
MINI-20250627-0232,2025-06-27 20:41:38,121.63,cash,medium_basket,personal_care
MINI-20250627-0233,2025-06-27 20:43:07,60.47,cash,medium_basket,beverages
MINI-20250627-0234,2025-06-27 20:46:06,378.1,mada,large_basket,groceries
MINI-20250627-0235,2025-06-27 20:46:22,33.14,mada,small_basket,household
MINI-20250627-0236,2025-06-27 20:54:54,66.2,cash,medium_basket,groceries
MINI-20250627-0237,2025-06-27 20:56:46,9.21,cash,small_basket,snacks
MINI-20250627-0238,2025-06-27 20:59:48,79.35,mada,medium_basket,household
MINI-20250627-0239,2025-06-27 21:01:21,37.33,mada,small_basket,groceries
MINI-20250627-0240,2025-06-27 21:05:44,36.25,mada,small_basket,groceries
MINI-20250627-0241,2025-06-27 21:24:03,107.51,credit,medium_basket,groceries
MINI-20250627-0242,2025-06-27 21:26:14,28.02,mada,small_basket,beverages
MINI-20250627-0243,2025-06-27 21:27:27,40.6,mada,small_basket,personal_care
MINI-20250627-0244,2025-06-27 21:38:17,433.95,cash,large_basket,snacks
MINI-20250627-0245,2025-06-27 21:38:26,62.35,cash,medium_basket,beverages
MINI-20250627-0246,2025-06-27 21:47:38,37.28,cash,small_basket,snacks
MINI-20250627-0247,2025-06-27 21:48:36,88.21,mada,medium_basket,household
MINI-20250627-0248,2025-06-27 21:49:14,54.43,mada,medium_basket,groceries
MINI-20250627-0249,2025-06-27 21:50:01,56.58,mada,medium_basket,beverages
MINI-20250627-0250,2025-06-27 21:52:56,17.19,credit,small_basket,household
MINI-20250627-0251,2025-06-27 21:53:14,40.46,mada,small_basket,beverages
MINI-20250627-0252,2025-06-27 21:54:33,35.83,mada,small_basket,groceries
MINI-20250627-0253,2025-06-27 21:54:37,145.62,cash,medium_basket,household
MINI-20250627-0254,2025-06-27 21:55:02,37.43,cash,small_basket,groceries
MINI-20250627-0255,2025-06-27 22:01:51,405.94,credit,large_basket,beverages
MINI-20250627-0256,2025-06-27 22:11:46,161.58,mada,medium_basket,snacks
MINI-20250627-0257,2025-06-27 22:12:10,10.11,mada,small_basket,beverages
MINI-20250627-0258,2025-06-27 22:14:58,8.03,cash,small_basket,beverages
MINI-20250627-0259,2025-06-27 22:19:54,79.77,mada,medium_basket,groceries
MINI-20250627-0260,2025-06-27 22:23:06,94.4,mada,medium_basket,beverages
MINI-20250627-0261,2025-06-27 22:35:04,59.2,cash,medium_basket,groceries
MINI-20250627-0262,2025-06-27 22:39:47,17.5,mada,small_basket,beverages
MINI-20250627-0263,2025-06-27 22:56:29,420.87,cash,large_basket,groceries
MINI-20250627-0264,2025-06-27 23:11:44,152.04,cash,medium_basket,groceries
MINI-20250628-0001,2025-06-28 00:09:29,208.1,cash,large_basket,groceries
MINI-20250628-0002,2025-06-28 00:20:44,30.8,mada,small_basket,household
MINI-20250628-0003,2025-06-28 00:30:44,194.23,mada,large_basket,household
MINI-20250628-0004,2025-06-28 00:36:33,395.36,mada,large_basket,household
MINI-20250628-0005,2025-06-28 00:57:38,8.51,cash,small_basket,personal_care
MINI-20250628-0006,2025-06-28 01:12:34,29.06,mada,small_basket,beverages
MINI-20250628-0007,2025-06-28 01:17:01,309.1,mada,large_basket,personal_care
MINI-20250628-0008,2025-06-28 01:32:49,143.6,credit,medium_basket,groceries
MINI-20250628-0009,2025-06-28 01:47:26,126.34,mada,medium_basket,personal_care
MINI-20250628-0010,2025-06-28 02:45:07,144.01,cash,medium_basket,groceries
MINI-20250628-0011,2025-06-28 03:16:08,149.46,cash,medium_basket,beverages
MINI-20250628-0012,2025-06-28 04:15:31,58.25,cash,medium_basket,beverages
MINI-20250628-0013,2025-06-28 05:25:40,61.39,cash,medium_basket,groceries
MINI-20250628-0014,2025-06-28 06:24:44,413.16,mada,large_basket,beverages
MINI-20250628-0015,2025-06-28 06:25:40,153.46,cash,medium_basket,snacks
MINI-20250628-0016,2025-06-28 07:00:31,12.61,cash,small_basket,personal_care
MINI-20250628-0017,2025-06-28 07:08:31,16.74,cash,small_basket,personal_care
MINI-20250628-0018,2025-06-28 07:31:21,40.16,mada,small_basket,groceries
MINI-20250628-0019,2025-06-28 07:31:47,40.8,cash,small_basket,beverages
MINI-20250628-0020,2025-06-28 07:33:57,34.4,cash,small_basket,snacks
MINI-20250628-0021,2025-06-28 07:43:08,58.79,cash,medium_basket,groceries
MINI-20250628-0022,2025-06-28 07:43:59,185.2,mada,large_basket,beverages
MINI-20250628-0023,2025-06-28 07:55:57,20.73,mada,small_basket,beverages
MINI-20250628-0024,2025-06-28 08:06:47,40.52,cash,small_basket,snacks
MINI-20250628-0025,2025-06-28 08:06:53,18.37,cash,small_basket,groceries
MINI-20250628-0026,2025-06-28 08:11:45,41.34,cash,small_basket,groceries
MINI-20250628-0027,2025-06-28 08:13:47,54.54,cash,medium_basket,groceries
MINI-20250628-0028,2025-06-28 08:19:33,10.31,credit,small_basket,groceries
MINI-20250628-0029,2025-06-28 08:23:30,75.37,mada,medium_basket,beverages
MINI-20250628-0030,2025-06-28 08:41:32,35.68,credit,small_basket,groceries
MINI-20250628-0031,2025-06-28 08:45:44,41.08,credit,small_basket,beverages
MINI-20250628-0032,2025-06-28 08:45:57,13.33,mada,small_basket,groceries
MINI-20250628-0033,2025-06-28 08:59:47,229.91,mada,large_basket,household
MINI-20250628-0034,2025-06-28 09:09:53,25.55,credit,small_basket,beverages
MINI-20250628-0035,2025-06-28 09:13:22,191.63,mada,large_basket,snacks
MINI-20250628-0036,2025-06-28 09:14:50,35.25,mada,small_basket,beverages
MINI-20250628-0037,2025-06-28 09:16:40,143.23,credit,medium_basket,groceries
MINI-20250628-0038,2025-06-28 09:18:32,91.21,cash,medium_basket,groceries
MINI-20250628-0039,2025-06-28 09:25:38,14.79,mada,small_basket,household
MINI-20250628-0040,2025-06-28 09:30:37,33.34,mada,small_basket,groceries
MINI-20250628-0041,2025-06-28 09:36:07,40.16,credit,small_basket,beverages
MINI-20250628-0042,2025-06-28 09:40:15,12.82,cash,small_basket,household
MINI-20250628-0043,2025-06-28 09:43:35,22.48,cash,small_basket,beverages
MINI-20250628-0044,2025-06-28 09:47:22,84.85,cash,medium_basket,beverages
MINI-20250628-0045,2025-06-28 09:49:13,125.83,mada,medium_basket,beverages
MINI-20250628-0046,2025-06-28 09:57:13,44.47,credit,small_basket,beverages
MINI-20250628-0047,2025-06-28 09:58:11,14.23,cash,small_basket,snacks
MINI-20250628-0048,2025-06-28 09:58:35,35.18,cash,small_basket,groceries
MINI-20250628-0049,2025-06-28 10:07:25,33.06,mada,small_basket,groceries
MINI-20250628-0050,2025-06-28 10:08:25,41.38,cash,small_basket,beverages
MINI-20250628-0051,2025-06-28 10:15:04,178.43,mada,medium_basket,groceries
MINI-20250628-0052,2025-06-28 10:18:30,41.45,mada,small_basket,personal_care
MINI-20250628-0053,2025-06-28 10:21:26,26.26,mada,small_basket,beverages
MINI-20250628-0054,2025-06-28 10:22:41,28.33,cash,small_basket,snacks
MINI-20250628-0055,2025-06-28 10:23:29,35.5,cash,small_basket,groceries
MINI-20250628-0056,2025-06-28 10:37:27,127.6,mada,medium_basket,groceries
MINI-20250628-0057,2025-06-28 10:45:27,29.64,mada,small_basket,groceries
MINI-20250628-0058,2025-06-28 10:46:06,98.77,mada,medium_basket,beverages
MINI-20250628-0059,2025-06-28 10:47:06,250.48,mada,large_basket,groceries
MINI-20250628-0060,2025-06-28 11:19:44,29.27,credit,small_basket,household
MINI-20250628-0061,2025-06-28 11:24:48,22.42,mada,small_basket,groceries
MINI-20250628-0062,2025-06-28 11:29:57,111.17,mada,medium_basket,groceries
MINI-20250628-0063,2025-06-28 11:34:24,36.98,mada,small_basket,personal_care
MINI-20250628-0064,2025-06-28 11:39:42,49.47,credit,medium_basket,groceries
MINI-20250628-0065,2025-06-28 11:41:08,37.94,mada,small_basket,beverages
MINI-20250628-0066,2025-06-28 11:51:43,352.06,mada,large_basket,household
MINI-20250628-0067,2025-06-28 11:57:02,99.53,cash,medium_basket,snacks
MINI-20250628-0068,2025-06-28 12:02:53,317.44,mada,large_basket,household
MINI-20250628-0069,2025-06-28 12:05:55,32.77,mada,small_basket,household
MINI-20250628-0070,2025-06-28 12:13:31,42.82,mada,small_basket,groceries
MINI-20250628-0071,2025-06-28 12:17:09,99.18,mada,medium_basket,snacks
MINI-20250628-0072,2025-06-28 12:22:26,134.12,mada,medium_basket,household
MINI-20250628-0073,2025-06-28 12:22:46,25.03,cash,small_basket,beverages
MINI-20250628-0074,2025-06-28 12:29:40,395.14,cash,large_basket,beverages
MINI-20250628-0075,2025-06-28 12:33:28,9.96,mada,small_basket,groceries
MINI-20250628-0076,2025-06-28 12:37:48,267.27,cash,large_basket,beverages
MINI-20250628-0077,2025-06-28 12:39:17,123.2,mada,medium_basket,snacks
MINI-20250628-0078,2025-06-28 12:43:46,354.02,cash,large_basket,groceries
MINI-20250628-0079,2025-06-28 13:01:42,28.69,cash,small_basket,groceries
MINI-20250628-0080,2025-06-28 13:06:05,46.34,credit,medium_basket,personal_care
MINI-20250628-0081,2025-06-28 13:06:05,44.37,mada,small_basket,beverages
MINI-20250628-0082,2025-06-28 13:09:07,20.39,mada,small_basket,groceries
MINI-20250628-0083,2025-06-28 13:10:24,295.34,mada,large_basket,household
MINI-20250628-0084,2025-06-28 13:11:08,177.81,cash,medium_basket,personal_care
MINI-20250628-0085,2025-06-28 13:13:30,14.33,mada,small_basket,beverages
MINI-20250628-0086,2025-06-28 13:14:57,33.73,mada,small_basket,snacks
MINI-20250628-0087,2025-06-28 13:16:06,321.31,cash,large_basket,beverages
MINI-20250628-0088,2025-06-28 13:16:32,44.46,mada,small_basket,beverages
MINI-20250628-0089,2025-06-28 13:18:22,34.87,mada,small_basket,snacks
